Variable,Value
"(2, 'CQ5', 70)",0.0
"(2, 'CQ5', 71)",0.0
"(2, 'CQ5', 72)",0.0
"(3, 'CQ1', 1)",0.0
"(3, 'CQ1', 2)",0.0
"(3, 'CQ1', 3)",0.0
"(3, 'CQ1', 4)",0.0
"(3, 'CQ1', 5)",0.0
"(3, 'CQ1', 6)",0.0
"(3, 'CQ1', 7)",0.0
"(3, 'CQ1', 8)",0.0
"(3, 'CQ1', 9)",0.0
"(3, 'CQ1', 10)",0.0
"(3, 'CQ1', 11)",0.0
"(3, 'CQ1', 12)",0.0
"(3, 'CQ1', 13)",0.0
