Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
cp_Bar2 cont.,05:40,0.9394
cp_Bar2 cont.,05:45,0.9394
cp_Bar2 cont.,05:50,0.9394
cp_Bar2 cont.,05:55,0.9394
cp_Bar2 cont.,06:00,0.9394
cp_Bar2 cont.,06:05,0.9394
Rebalancing,06:10,0.8788
Rebalancing,06:15,0.8182
phi_CQ2,06:20,0.9462
CQ2,06:25,1.0
phi_CQ2,06:30,1.0
3 cont.,06:35,0.965
3 cont.,06:40,0.9299999999999999
3 cont.,06:45,0.8949999999999999
3 cont.,06:50,0.8599999999999999
3 cont.,06:55,0.8249999999999998
3 cont.,07:00,0.7899999999999998
11 cont.,07:05,0.7849999999999998
11 cont.,07:10,0.7799999999999998
11 cont.,07:15,0.7749999999999998
11 cont.,07:20,0.7699999999999998
11 cont.,07:25,0.7649999999999998
11 cont.,07:30,0.7599999999999998
11 cont.,07:35,0.7549999999999998
11 cont.,07:40,0.7499999999999998
11 cont.,07:45,0.7449999999999998
11 cont.,07:50,0.7399999999999998
11 cont.,07:55,0.7349999999999998
phi_CQ4,08:00,0.8629999999999998
11 cont.,08:05,0.8579999999999998
11 cont.,08:10,0.8529999999999998
11 cont.,08:15,0.8479999999999998
11 cont.,08:20,0.8429999999999997
11 cont.,08:25,0.8379999999999997
11 cont.,08:30,0.8329999999999997
11 cont.,08:35,0.8279999999999997
11 cont.,08:40,0.8229999999999997
11 cont.,08:45,0.8179999999999997
11 cont.,08:50,0.8129999999999997
11 cont.,08:55,0.8079999999999997
phi_CQ5,09:00,0.9359999999999997
3 cont.,09:05,0.9009999999999997
3 cont.,09:10,0.8659999999999997
3 cont.,09:15,0.8309999999999996
3 cont.,09:20,0.7959999999999996
3 cont.,09:25,0.7609999999999996
3 cont.,09:30,0.7259999999999995
3 cont.,09:35,0.6909999999999995
3 cont.,09:40,0.6559999999999995
3 cont.,09:45,0.6209999999999994
3 cont.,09:50,0.5859999999999994
3 cont.,09:55,0.5509999999999994
3 cont.,10:00,0.5159999999999993
phi_CQ5,10:05,0.6439999999999994
cp_CQ3 cont.,10:10,0.6439999999999994
cp_CQ3 cont.,10:15,0.6439999999999994
cp_CQ3 cont.,10:20,0.6439999999999994
cp_CQ3 cont.,10:25,0.6439999999999994
cp_CQ3 cont.,10:30,0.6439999999999994
cp_CQ3 cont.,10:35,0.6439999999999994
1 cont.,10:40,0.6439999999999994
1 cont.,10:45,0.6439999999999994
1 cont.,10:50,0.6439999999999994
1 cont.,10:55,0.6439999999999994
1 cont.,11:00,0.6439999999999994
1 cont.,11:05,0.6439999999999994
1 cont.,11:10,0.6439999999999994
1 cont.,11:15,0.6439999999999994
phi_CQ5,11:20,0.7719999999999994
phi_CQ5,11:25,0.8999999999999994
phi_CQ5,11:30,1.0
