Vessel,Task,Wharf,Time
V16,Waiting,CQ5,05:40-05:45
V11,F5 - Neutral Bay,CQ5,05:45-05:46
V9,Waiting,CQ5,05:55-06:00
V9,Crew Break,CQ5,06:00-06:30
V4,Waiting,CQ5,06:05-06:10
V11,F5 - Neutral Bay,CQ5,06:15-06:16
V10,Waiting,CQ5,06:25-06:30
V10,Charging,CQ5,06:30-06:35
V10,Waiting,CQ5,06:35-06:40
V5,F5 - Neutral Bay,CQ5,06:45-06:46
V11,Waiting,CQ5,06:50-06:55
V7,Waiting,CQ5,06:55-07:00
V4,F6 - Mosman (peak),CQ5,06:58-07:01
V13,F4 - Pyrmont Bay,CQ5,07:05-07:08
V13,Waiting,CQ5,07:10-07:15
V1,F5 - Neutral Bay,CQ5,07:15-07:16
V15,F4 - Pyrmont Bay,CQ5,07:25-07:28
V2,Waiting,CQ5,07:25-07:30
V15,Waiting,CQ5,07:30-07:35
V9,F5 - Neutral Bay,CQ5,07:45-07:46
V11,Waiting,CQ5,07:55-08:00
V7,F6 - Mosman (peak),CQ5,07:58-08:01
V6,F5 - Neutral Bay,CQ5,08:15-08:16
V8,F5 - Neutral Bay,CQ5,08:45-08:46
V14,F9 - Rose Bay,CQ5,08:52-08:56
V7,F6 - Mosman (peak),CQ5,08:58-09:01
V14,Waiting,CQ5,09:05-09:10
V3,F5 - Neutral Bay,CQ5,09:15-09:16
V1,Waiting,CQ5,09:40-09:45
V1,F5 - Neutral Bay,CQ5,09:45-09:46
V9,Waiting,CQ5,09:45-09:50
V6,Waiting,CQ5,09:50-09:55
V6,Charging,CQ5,09:55-10:00
V6,Waiting,CQ5,10:00-10:05
V6,Waiting,CQ5,10:05-10:10
V6,Waiting,CQ5,10:10-10:15
V11,Waiting,CQ5,10:10-10:15
V8,F6 - Mosman (off peak),CQ5,10:16-10:19
V5,Waiting,CQ5,10:30-10:35
V14,Waiting,CQ5,10:40-10:45
V10,Crew Break,CQ5,10:45-11:15
V16,Waiting,CQ5,11:10-11:15
V16,Waiting,CQ5,11:15-11:20
V7,Waiting,CQ5,11:25-11:30
V19,Waiting,CQ5,11:25-11:30
