Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar5,05:35,Barangaroo,Bar5,05:40
V8,Crew pause,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:50
V8,Crew pause,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:10
V8,Crew pause,Circular Quay,CQ1,06:10,Circular Quay,CQ1,06:20
V8,Crew pause,Circular Quay,CQ1,06:20,Circular Quay,CQ1,06:30
V8,Waiting,Circular Quay,CQ5,06:30,Circular Quay,CQ5,06:35
V8,F8 - Cockatoo Island,Circular Quay,CQ1,06:35,Circular Quay,CQ2,07:46
V8,Waiting,Circular Quay,CQ5,07:55,Circular Quay,CQ5,08:00
V8,Waiting,Circular Quay,CQ4,08:00,Circular Quay,CQ4,08:05
V8,F2 - Taronga Zoo,Circular Quay,CQ1,08:05,Circular Quay,CQ4,08:36
V8,Waiting,Circular Quay,CQ1,08:45,Circular Quay,CQ1,08:50
V8,F5 - Neutral Bay,Circular Quay,CQ1,08:50,Circular Quay,CQ1,09:22
V8,Waiting,Circular Quay,CQ1,09:30,Circular Quay,CQ1,09:35
V8,F2 - Taronga Zoo,Circular Quay,CQ1,09:35,Circular Quay,CQ5,10:06
V8,Waiting,Circular Quay,CQ1,10:15,Circular Quay,CQ1,10:20
V8,Waiting,Circular Quay,CQ2,10:20,Circular Quay,CQ2,10:25
V8,Charging,Circular Quay,CQ2,10:25,Circular Quay,CQ2,10:30
V8,Waiting,Circular Quay,CQ2,10:30,Circular Quay,CQ2,10:35
V8,Waiting,Circular Quay,CQ4,10:35,Circular Quay,CQ4,10:40
V8,Crew pause,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:50
V8,Waiting,Circular Quay,CQ2,10:50,Circular Quay,CQ2,10:55
V8,Waiting,Circular Quay,CQ4,10:55,Circular Quay,CQ4,11:00
V8,Crew pause,Circular Quay,CQ4,11:00,Circular Quay,CQ4,11:10
V8,Crew pause,Circular Quay,CQ3,11:10,Circular Quay,CQ3,11:20
V8,Waiting,Circular Quay,CQ3,11:20,Circular Quay,CQ3,11:25
V8,Waiting,Circular Quay,CQ2,11:25,Circular Quay,CQ2,11:30
