Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V6,Waiting,Barangaroo,Bar4,05:35,Barangaroo,Bar4,05:40
V6,Charging,Barangaroo,Bar2,05:40,Barangaroo,Bar2,05:45
V6,Charging,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:50
V6,Crew Break,Barangaroo,Bar2,05:50,Barangaroo,Bar2,06:20
V6,F2 - Zoo/Mosman (Peak),Circular Quay,CQ3,06:30,Circular Quay,CQ4,07:22
V6,Waiting,Circular Quay,CQ3,07:25,Circular Quay,CQ3,07:30
V6,F6 - Mosman (peak),Circular Quay,CQ2,07:30,Circular Quay,CQ2,08:21
V6,Charging,Circular Quay,CQ2,08:25,Circular Quay,CQ2,08:30
V6,Waiting,Circular Quay,CQ1,08:30,Circular Quay,CQ1,08:35
V6,F2 - Taronga Zoo (off peak),Circular Quay,CQ3,08:35,Circular Quay,CQ4,09:15
V6,F7 - Double Bay,Circular Quay,CQ3,09:15,Circular Quay,CQ4,10:05
V6,F2 - Taronga Zoo (off peak),Circular Quay,CQ3,10:05,Circular Quay,CQ4,10:45
V6,Waiting,Circular Quay,CQ1,10:45,Circular Quay,CQ1,10:50
V6,Charging,Circular Quay,CQ4,10:50,Circular Quay,CQ4,10:55
V6,Charging,Circular Quay,CQ4,10:55,Circular Quay,CQ4,11:00
V6,Charging,Circular Quay,CQ4,11:00,Circular Quay,CQ4,11:05
V6,Charging,Circular Quay,CQ4,11:05,Circular Quay,CQ4,11:10
V6,Charging,Circular Quay,CQ2,11:10,Circular Quay,CQ2,11:15
V6,Charging,Circular Quay,CQ4,11:15,Circular Quay,CQ4,11:20
V6,Waiting,Circular Quay,CQ1,11:20,Circular Quay,CQ1,11:25
V6,Charging,Circular Quay,CQ5,11:25,Circular Quay,CQ5,11:30
