Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V14,Waiting,Circular Quay,CQ3,05:40,Circular Quay,CQ3,05:45
V14,Crew Break,Circular Quay,CQ2,05:45,Circular Quay,CQ2,06:15
V14,F9 - Rose Bay,Circular Quay,CQ3,06:15,Circular Quay,CQ1,06:56
V14,F4 - Pyrmont Bay,Circular Quay,CQ4,07:00,Circular Quay,CQ2,08:08
V14,Charging,Circular Quay,CQ4,08:10,Circular Quay,CQ4,08:15
V14,F9 - Rose Bay,Circular Quay,CQ3,08:15,Circular Quay,CQ4,08:56
V14,Charging,Circular Quay,CQ2,09:00,Circular Quay,CQ2,09:05
V14,Charging,Barangaroo,Bar1,09:15,Barangaroo,Bar1,09:20
V14,Charging,Circular Quay,CQ2,09:30,Circular Quay,CQ2,09:35
V14,F9 - Watsons Bay,Circular Quay,CQ3,09:35,Circular Quay,CQ3,10:37
V14,Charging,Circular Quay,CQ5,10:40,Circular Quay,CQ5,10:45
V14,Crew Break,Balmain Shipyard,BSY1,11:00,Balmain Shipyard,BSY1,11:30
