Vessel,Task,Wharf,Time
V16,Waiting,CQ3,05:40-05:45
V14,Waiting,CQ3,05:45-05:50
V16,Waiting,CQ3,05:50-05:55
V17,Waiting,CQ3,05:55-06:00
V17,Waiting,CQ3,06:00-06:05
V6,Waiting,CQ3,06:00-06:05
V4,Waiting,CQ3,06:05-06:10
V17,Waiting,CQ3,06:05-06:10
V17,Crew pause,CQ3,06:10-06:15
V17,Crew pause,CQ3,06:15-06:20
V12,Waiting,CQ3,06:15-06:20
V14,Waiting,CQ3,06:20-06:25
V17,Crew pause,CQ3,06:20-06:25
V17,Crew pause,CQ3,06:25-06:30
V2,Waiting,CQ3,06:25-06:30
V17,Crew pause,CQ3,06:30-06:35
V5,Waiting,CQ3,06:30-06:35
V17,Crew pause,CQ3,06:35-06:40
V7,Waiting,CQ3,06:35-06:40
V7,Waiting,CQ3,07:35-07:40
V4,Waiting,CQ3,07:45-07:50
V4,Waiting,CQ3,07:50-07:55
V3,F6 - Mosman,CQ3,07:55-08:00
V14,F4 - Pyrmont Bay,CQ3,08:25-08:30
V10,Waiting,CQ3,09:05-09:10
V6,Waiting,CQ3,09:25-09:30
V16,F9 - Rose Bay,CQ3,09:35-09:40
V2,F2 - Taronga Zoo,CQ3,09:45-09:50
V9,F8 - Cockatoo Island,CQ3,09:50-09:55
V7,Waiting,CQ3,09:55-10:00
V7,F6 - Mosman,CQ3,09:55-10:00
V3,F7 - Double Bay,CQ3,10:05-10:10
V13,Waiting,CQ3,10:25-10:30
V15,F9 - Watsons Bay,CQ3,10:30-10:35
V5,Waiting,CQ3,10:35-10:40
V13,Waiting,CQ3,10:35-10:40
V16,F4 - Pyrmont Bay,CQ3,10:45-10:50
V4,Waiting,CQ3,10:50-10:55
V16,Waiting,CQ3,10:55-11:00
V10,Waiting,CQ3,10:55-11:00
V17,F9 - Watsons Bay,CQ3,11:00-11:05
V16,Crew pause,CQ3,11:00-11:05
V3,F7 - Double Bay,CQ3,11:05-11:10
V16,Crew pause,CQ3,11:05-11:10
V16,Crew pause,CQ3,11:10-11:15
V16,Crew pause,CQ3,11:15-11:20
V2,F2 - Taronga Zoo,CQ3,11:15-11:20
V16,Crew pause,CQ3,11:20-11:25
V2,Waiting,CQ3,11:20-11:25
V17,Waiting,CQ3,11:25-11:30
V16,Crew pause,CQ3,11:25-11:30
