Vessel,Task,Wharf,Time
V6,Waiting,Bar1,05:35-05:40
V8,Waiting,Bar1,05:35-05:40
V3,Waiting,Bar1,05:40-05:45
V4,Waiting,Bar1,05:45-05:50
V3,Waiting,Bar1,05:50-05:55
V18,Crew pause,Bar1,05:55-06:00
V19,Waiting,Bar1,06:00-06:05
V18,Crew pause,Bar1,06:00-06:05
V18,Crew pause,Bar1,06:05-06:10
V18,Crew pause,Bar1,06:10-06:15
V7,Waiting,Bar1,06:10-06:15
V18,Crew pause,Bar1,06:15-06:20
V18,Crew pause,Bar1,06:20-06:25
V19,Waiting,Bar1,06:50-06:55
V18,F11 - Blackwattle Bay,Bar1,07:20-07:25
V19,F11 - Blackwattle Bay,Bar1,07:50-07:55
V18,F11 - Blackwattle Bay,Bar1,08:20-08:25
V19,F11 - Blackwattle Bay,Bar1,08:50-08:55
V18,F11 - Blackwattle Bay,Bar1,09:20-09:25
V14,Waiting,Bar1,10:00-10:05
V14,Waiting,Bar1,10:15-10:20
V12,Waiting,Bar1,10:20-10:25
V18,F11 - Blackwattle Bay,Bar1,10:20-10:25
V19,Waiting,Bar1,10:30-10:35
V19,Waiting,Bar1,10:35-10:40
V19,Waiting,Bar1,10:40-10:45
V7,Waiting,Bar1,10:50-10:55
V13,Waiting,Bar1,10:55-11:00
V18,Waiting,Bar1,11:00-11:05
V18,Charging,Bar1,11:05-11:10
V18,Waiting,Bar1,11:10-11:15
V18,Charging,Bar1,11:15-11:20
V10,Waiting,Bar1,11:15-11:20
V10,Waiting,Bar1,11:20-11:25
V18,Waiting,Bar1,11:20-11:25
V19,Waiting,Bar1,11:25-11:30
V7,Waiting,Bar1,11:25-11:30
