Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V7,Waiting,Pyrmont Bay,PB1,05:40,Pyrmont Bay,PB1,05:45
V7,Waiting,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:05
V7,Waiting,Barangaroo,Bar1,06:15,Barangaroo,Bar1,06:20
V7,Waiting,Barangaroo,Bar2,06:20,Barangaroo,Bar2,06:25
V7,Waiting,Circular Quay,CQ2,06:35,Circular Quay,CQ2,06:40
V7,Charging,Circular Quay,CQ2,06:40,Circular Quay,CQ2,06:45
V7,Waiting,Circular Quay,CQ2,06:45,Circular Quay,CQ2,06:50
V7,F8 - Cockatoo Island,Circular Quay,CQ1,06:50,Circular Quay,CQ5,08:02
V7,Waiting,Circular Quay,CQ2,08:05,Circular Quay,CQ2,08:10
V7,Waiting,Circular Quay,CQ4,08:10,Circular Quay,CQ4,08:15
V7,Waiting,Circular Quay,CQ4,08:15,Circular Quay,CQ4,08:20
V7,F8 - Cockatoo Island,Circular Quay,CQ1,08:20,Circular Quay,CQ2,09:32
V7,F2 - Taronga Zoo (off peak),Circular Quay,CQ1,09:35,Circular Quay,CQ4,10:15
V7,Waiting,Barangaroo,Bar5,10:25,Barangaroo,Bar5,10:30
V7,Waiting,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:45
V7,Waiting,Barangaroo,Bar2,10:55,Barangaroo,Bar2,11:00
V7,Crew pause,Barangaroo,Bar4,11:00,Barangaroo,Bar4,11:30
