Time,Station,Wharf
09:00,Circular Quay,CQEXTRA1
09:21,Mosman,Mos1
09:51,Circular Quay,CQ4
09:30,Circular Quay,CQEXTRA1
09:51,Mosman,Mos1
10:21,Circular Quay,CQEXTRA1
10:00,Circular Quay,CQEXTRA1
10:21,Mosman,Mos1
10:51,Circular Quay,CQEXTRA1
