Time,Station,Wharf
05:55,Circular Quay,CQEXTRA2
06:12,Mosman,Mos1
06:43,Circular Quay,CQ5
06:25,Circular Quay,CQEXTRA2
06:42,Mosman,Mos1
07:13,Circular Quay,CQEXTRA2
06:55,Circular Quay,CQEXTRA2
07:12,Mosman,Mos1
07:43,Circular Quay,CQEXTRA2
07:25,Circular Quay,CQEXTRA2
07:42,Mosman,Mos1
08:13,Circular Quay,CQEXTRA1
07:55,Circular Quay,CQEXTRA2
08:12,Mosman,Mos1
08:43,Circular Quay,CQEXTRA2
08:25,Circular Quay,CQEXTRA2
08:42,Mosman,Mos1
09:13,Circular Quay,CQEXTRA2
