Time,Station,Wharf
09:30,Circular Quay,CQEXTRA2
09:55,Watsons Bay,WB1
10:28,Circular Quay,CQEXTRA1
10:00,Circular Quay,CQEXTRA2
10:25,Watsons Bay,WB1
10:58,Circular Quay,CQEXTRA1
