Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9697
Rebalancing,05:40,0.9394
phi_CQEXTRA1,05:45,1.0
Rebalancing,05:50,0.9697
Rebalancing,05:55,0.9394
Rebalancing,06:00,0.9091
BSY2,06:05,0.9091
BSY2,06:10,0.9091
Rebalancing,06:15,0.8788
Rebalancing,06:20,0.8485
Bar5,06:25,0.8485
Rebalancing,06:30,0.8182
Rebalancing,06:35,0.7879
phi_CQ4,06:40,0.9159
2 cont.,06:45,0.9049
2 cont.,06:50,0.8939
2 cont.,06:55,0.8829
2 cont.,07:00,0.8719
2 cont.,07:05,0.8609
2 cont.,07:10,0.8499
2 cont.,07:15,0.8389
2 cont.,07:20,0.8279
2 cont.,07:25,0.8169
2 cont.,07:30,0.8059
2 cont.,07:35,0.7948999999999999
2 cont.,07:40,0.7838999999999999
2 cont.,07:45,0.7728999999999999
2 cont.,07:50,0.7618999999999999
phi_CQEXTRA2,07:55,0.8898999999999999
7 cont.,08:00,0.8698999999999999
7 cont.,08:05,0.8498999999999999
7 cont.,08:10,0.8298999999999999
7 cont.,08:15,0.8098999999999998
7 cont.,08:20,0.7898999999999998
7 cont.,08:25,0.7698999999999998
7 cont.,08:30,0.7498999999999998
7 cont.,08:35,0.7298999999999998
7 cont.,08:40,0.7098999999999998
2 cont.,08:45,0.6988999999999997
2 cont.,08:50,0.6878999999999997
2 cont.,08:55,0.6768999999999997
2 cont.,09:00,0.6658999999999997
2 cont.,09:05,0.6548999999999997
2 cont.,09:10,0.6438999999999997
2 cont.,09:15,0.6328999999999997
2 cont.,09:20,0.6218999999999997
2 cont.,09:25,0.6108999999999997
2 cont.,09:30,0.5998999999999997
2 cont.,09:35,0.5888999999999996
2 cont.,09:40,0.5778999999999996
2 cont.,09:45,0.5668999999999996
2 cont.,09:50,0.5558999999999996
phi_CQEXTRA2,09:55,0.6838999999999996
phi_CQEXTRA2,10:00,0.8118999999999996
Rebalancing,10:05,0.7815999999999996
Rebalancing,10:10,0.7512999999999996
phi_Bar2,10:15,0.8792999999999996
phi_Bar2,10:20,1.0
phi_Bar2,10:25,1.0
phi_Bar2,10:30,1.0
cp_Bar2 cont.,10:35,1.0
cp_Bar2 cont.,10:40,1.0
cp_Bar2 cont.,10:45,1.0
cp_Bar2 cont.,10:50,1.0
cp_Bar2 cont.,10:55,1.0
cp_Bar2 cont.,11:00,1.0
Rebalancing,11:05,0.9697
Rebalancing,11:10,0.9394
Rebalancing,11:15,0.9091
Rebalancing,11:20,0.8788
RB1,11:25,0.8788
RB1,11:30,0.8788
