Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9697
CI1,05:40,0.9697
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.9091
BSY1,05:55,0.9091
Rebalancing,06:00,0.8788
Rebalancing,06:05,0.8485
Rebalancing,06:10,0.8182
phi_CQEXTRA2,06:15,0.9462
7 cont.,06:20,0.9262
7 cont.,06:25,0.9062
7 cont.,06:30,0.8862
7 cont.,06:35,0.8662
7 cont.,06:40,0.8462
7 cont.,06:45,0.8261999999999999
7 cont.,06:50,0.8061999999999999
7 cont.,06:55,0.7861999999999999
7 cont.,07:00,0.7661999999999999
2 cont.,07:05,0.7551999999999999
2 cont.,07:10,0.7441999999999999
2 cont.,07:15,0.7331999999999999
2 cont.,07:20,0.7221999999999998
2 cont.,07:25,0.7111999999999998
2 cont.,07:30,0.7001999999999998
2 cont.,07:35,0.6891999999999998
2 cont.,07:40,0.6781999999999998
2 cont.,07:45,0.6671999999999998
2 cont.,07:50,0.6561999999999998
2 cont.,07:55,0.6451999999999998
2 cont.,08:00,0.6341999999999998
2 cont.,08:05,0.6231999999999998
2 cont.,08:10,0.6121999999999997
phi_CQ2,08:15,0.7401999999999997
7 cont.,08:20,0.7201999999999997
7 cont.,08:25,0.7001999999999997
7 cont.,08:30,0.6801999999999997
7 cont.,08:35,0.6601999999999997
7 cont.,08:40,0.6401999999999997
7 cont.,08:45,0.6201999999999996
7 cont.,08:50,0.6001999999999996
7 cont.,08:55,0.5801999999999996
7 cont.,09:00,0.5601999999999996
phi_CQ4,09:05,0.6881999999999996
phi_CQ4,09:10,0.8161999999999996
2 cont.,09:15,0.8051999999999996
2 cont.,09:20,0.7941999999999996
2 cont.,09:25,0.7831999999999996
2 cont.,09:30,0.7721999999999996
2 cont.,09:35,0.7611999999999995
2 cont.,09:40,0.7501999999999995
2 cont.,09:45,0.7391999999999995
2 cont.,09:50,0.7281999999999995
2 cont.,09:55,0.7171999999999995
2 cont.,10:00,0.7061999999999995
2 cont.,10:05,0.6951999999999995
2 cont.,10:10,0.6841999999999995
2 cont.,10:15,0.6731999999999995
2 cont.,10:20,0.6621999999999995
Rebalancing,10:25,0.6318999999999995
Rebalancing,10:30,0.6015999999999995
Rebalancing,10:35,0.5712999999999995
cp_BSY1 cont.,10:40,0.5712999999999995
cp_BSY1 cont.,10:45,0.5712999999999995
cp_BSY1 cont.,10:50,0.5712999999999995
cp_BSY1 cont.,10:55,0.5712999999999995
cp_BSY1 cont.,11:00,0.5712999999999995
cp_BSY1 cont.,11:05,0.5712999999999995
BSY1,11:10,0.5712999999999995
BSY1,11:15,0.5712999999999995
Rebalancing,11:20,0.5409999999999995
Rebalancing,11:25,0.5106999999999995
CI1,11:30,0.5106999999999995
