Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V17,Waiting,Circular Quay,CQ2,05:40,Circular Quay,CQ2,05:45
V17,Waiting,Circular Quay,CQ1,05:45,Circular Quay,CQ1,05:50
V17,Waiting,Circular Quay,CQ5,05:50,Circular Quay,CQ5,05:55
V17,Waiting,Circular Quay,CQ5,05:55,Circular Quay,CQ5,06:00
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,06:00,Circular Quay,CQ1,07:08
V17,Waiting,Circular Quay,CQ2,07:10,Circular Quay,CQ2,07:15
V17,F9 - Rose Bay,Circular Quay,CQ1,07:15,Circular Quay,CQ1,07:56
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,08:00,Circular Quay,CQ4,09:08
V17,F4 - Pyrmont Bay,Circular Quay,CQ1,09:10,Circular Quay,CQ2,10:18
V17,Waiting,Circular Quay,CQ5,10:20,Circular Quay,CQ5,10:25
V17,Waiting,Circular Quay,CQ1,10:25,Circular Quay,CQ1,10:30
V17,Waiting,Circular Quay,CQ1,10:30,Circular Quay,CQ1,10:35
V17,Waiting,Barangaroo,Bar5,10:45,Barangaroo,Bar5,10:50
V17,Waiting,Barangaroo,Bar2,10:50,Barangaroo,Bar2,10:55
V17,Crew pause,Barangaroo,Bar4,10:55,Barangaroo,Bar4,11:25
V17,Waiting,Barangaroo,Bar1,11:25,Barangaroo,Bar1,11:30
