Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V18,Crew Break,Balmain Shipyard,BSY5,05:35,Balmain Shipyard,BSY5,06:05
V18,Waiting,Barangaroo,Bar2,06:15,Barangaroo,Bar2,06:20
V18,Waiting,Barangaroo,Bar4,06:20,Barangaroo,Bar4,06:25
V18,Waiting,Barangaroo,Bar4,06:25,Barangaroo,Bar4,06:30
V18,F11 - Blackwattle Bay,Barangaroo,Bar2,06:30,Barangaroo,Bar5,07:26
V18,F11 - Blackwattle Bay,Barangaroo,Bar2,07:30,Barangaroo,Bar2,08:26
V18,F11 - Blackwattle Bay,Barangaroo,Bar2,08:30,Barangaroo,Bar4,09:26
V18,F11 - Blackwattle Bay,Barangaroo,Bar2,09:30,Barangaroo,Bar5,10:26
V18,Waiting,Barangaroo,Bar2,10:30,Barangaroo,Bar2,10:35
V18,Waiting,Barangaroo,Bar1,10:35,Barangaroo,Bar1,10:40
V18,Waiting,Barangaroo,Bar2,10:40,Barangaroo,Bar2,10:45
V18,Waiting,Barangaroo,Bar2,10:45,Barangaroo,Bar2,10:50
V18,Waiting,Barangaroo,Bar1,10:50,Barangaroo,Bar1,10:55
V18,Crew Break,Barangaroo,Bar4,10:55,Barangaroo,Bar4,11:25
V18,Waiting,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
