Time,Station,Wharf
06:35,Barangaroo,Bar1
06:48,Blackwattle Bay,BWB1
07:15,Barangaroo,Bar1
07:28,Blackwattle Bay,BWB1
07:55,Barangaroo,Bar1
08:08,Blackwattle Bay,BWB1
08:35,Barangaroo,Bar1
08:48,Blackwattle Bay,BWB1
09:15,Barangaroo,Bar1
09:28,Blackwattle Bay,BWB1
09:55,Barangaroo,Bar1
10:08,Blackwattle Bay,BWB1
10:35,Barangaroo,Bar1
10:48,Blackwattle Bay,BWB1
