Vessel,Task,Wharf,Time
V10,Waiting,Bar4,05:35-05:40
V5,Waiting,Bar4,05:35-05:40
V4,Waiting,Bar4,05:40-05:45
V10,Waiting,Bar4,05:45-05:50
V4,Waiting,Bar4,05:50-05:55
V19,Waiting,Bar4,06:20-06:25
V19,Waiting,Bar4,06:40-06:45
V19,F11 - Blackwattle Bay,Bar4,07:50-07:55
V19,F11 - Blackwattle Bay,Bar4,08:50-08:55
V19,Waiting,Bar4,10:05-10:10
V1,Crew pause,Bar4,10:15-10:20
V18,F11 - Blackwattle Bay,Bar4,10:20-10:25
V1,Crew pause,Bar4,10:20-10:25
V18,Waiting,Bar4,10:25-10:30
V1,Crew pause,Bar4,10:25-10:30
V1,Crew pause,Bar4,10:30-10:35
V1,Crew pause,Bar4,10:35-10:40
V1,Crew pause,Bar4,10:40-10:45
V18,Crew pause,Bar4,10:45-10:50
V18,Crew pause,Bar4,10:50-10:55
V18,Crew pause,Bar4,10:55-11:00
V18,Crew pause,Bar4,11:00-11:05
V18,Crew pause,Bar4,11:05-11:10
V18,Crew pause,Bar4,11:10-11:15
V16,Waiting,Bar4,11:15-11:20
V1,Waiting,Bar4,11:15-11:20
V8,Waiting,Bar4,11:25-11:30
V11,Waiting,Bar4,11:25-11:30
