Vessel,Task,Wharf,Time
V2,Waiting,Bar1,05:35-05:40
V1,Crew pause,Bar1,05:35-05:40
V1,Crew pause,Bar1,05:40-05:45
V1,Crew pause,Bar1,05:45-05:50
V1,Crew pause,Bar1,05:50-05:55
V4,Crew pause,Bar1,05:55-06:00
V1,Crew pause,Bar1,05:55-06:00
V4,Crew pause,Bar1,06:00-06:05
V1,Crew pause,Bar1,06:00-06:05
V4,Crew pause,Bar1,06:05-06:10
V4,Crew pause,Bar1,06:10-06:15
V4,Crew pause,Bar1,06:15-06:20
V4,Crew pause,Bar1,06:20-06:25
V19,Waiting,Bar1,06:50-06:55
V18,F11 - Blackwattle Bay,Bar1,07:20-07:25
V19,F11 - Blackwattle Bay,Bar1,09:50-09:55
V16,Waiting,Bar1,10:25-10:30
V18,Waiting,Bar1,10:35-10:40
V19,Waiting,Bar1,10:40-10:45
V16,Waiting,Bar1,10:40-10:45
V16,Crew pause,Bar1,10:45-10:50
V16,Crew pause,Bar1,10:50-10:55
V10,Waiting,Bar1,10:55-11:00
V16,Crew pause,Bar1,10:55-11:00
V16,Crew pause,Bar1,11:00-11:05
V16,Crew pause,Bar1,11:05-11:10
V16,Crew pause,Bar1,11:10-11:15
V18,Waiting,Bar1,11:15-11:20
V19,Waiting,Bar1,11:15-11:20
V18,Waiting,Bar1,11:20-11:25
V1,Waiting,Bar1,11:20-11:25
V19,Waiting,Bar1,11:25-11:30
V1,Waiting,Bar1,11:25-11:30
