Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V9,Waiting,Barangaroo,Bar4,05:35,Barangaroo,Bar4,05:40
V9,Waiting,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:45
V9,Charging,Barangaroo,Bar2,05:45,Barangaroo,Bar2,05:50
V9,F5 - Neutral Bay,Circular Quay,CQ1,06:00,Circular Quay,CQ3,06:30
V9,Charging,Circular Quay,CQ2,06:30,Circular Quay,CQ2,06:35
V9,Charging,Circular Quay,CQ2,06:35,Circular Quay,CQ2,06:40
V9,Charging,Circular Quay,CQ2,06:40,Circular Quay,CQ2,06:45
V9,F7 - Double Bay,Circular Quay,CQ3,06:45,Circular Quay,CQ2,07:35
V9,Waiting,Circular Quay,CQ1,07:35,Circular Quay,CQ1,07:40
V9,Charging,Circular Quay,CQ2,07:40,Circular Quay,CQ2,07:45
V9,F8 - Cockatoo Island,Circular Quay,CQ5,07:45,Circular Quay,CQ4,08:57
V9,Charging,Barangaroo,Bar2,09:10,Barangaroo,Bar2,09:15
V9,Charging,Barangaroo,Bar2,09:15,Barangaroo,Bar2,09:20
V9,Charging,Barangaroo,Bar2,09:20,Barangaroo,Bar2,09:25
V9,F2 - Taronga Zoo (off peak),Circular Quay,CQ3,09:35,Circular Quay,CQ2,10:15
V9,Crew Break,Barangaroo,Bar1,10:25,Barangaroo,Bar1,10:55
V9,Charging,Barangaroo,Bar2,10:55,Barangaroo,Bar2,11:00
V9,Charging,Circular Quay,CQ5,11:10,Circular Quay,CQ5,11:15
V9,Waiting,Barangaroo,Bar5,11:25,Barangaroo,Bar5,11:30
