Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V12,Crew Break,Circular Quay,CQ1,05:40,Circular Quay,CQ1,06:10
V12,Charging,Barangaroo,Bar1,06:20,Barangaroo,Bar1,06:25
V12,F9 - Rose Bay,Circular Quay,CQ3,06:35,Circular Quay,CQ1,07:16
V12,F4 - Pyrmont Bay,Circular Quay,CQ4,07:20,Circular Quay,CQ5,08:28
V12,Charging,Circular Quay,CQ2,08:30,Circular Quay,CQ2,08:35
V12,F9 - Rose Bay,Circular Quay,CQ3,08:35,Circular Quay,CQ1,09:16
V12,Charging,Circular Quay,CQ5,09:20,Circular Quay,CQ5,09:25
V12,Waiting,Circular Quay,CQ3,09:25,Circular Quay,CQ3,09:30
V12,Waiting,Circular Quay,CQ3,09:30,Circular Quay,CQ3,09:35
V12,Charging,Circular Quay,CQ4,09:35,Circular Quay,CQ4,09:40
V12,F4 - Pyrmont Bay,Circular Quay,CQ4,09:40,Circular Quay,CQ1,10:48
V12,Crew Break,Barangaroo,Bar4,11:00,Barangaroo,Bar4,11:30
