Vessel,Task,Wharf,Time
V12,Waiting,CQ1,05:40-05:45
V12,Waiting,CQ1,05:45-05:50
V18,Crew Break,CQ1,05:45-06:15
V12,Waiting,CQ1,05:50-05:55
V12,Waiting,CQ1,05:55-06:00
V12,F4 - Pyrmont Bay,CQ1,06:00-06:01
V14,Crew Break,CQ1,06:10-06:40
V13,F4 - Pyrmont Bay,CQ1,06:20-06:21
V8,F5 - Neutral Bay,CQ1,06:32-06:35
V14,F4 - Pyrmont Bay,CQ1,06:40-06:41
V1,Waiting,CQ1,06:45-06:50
V1,Waiting,CQ1,06:50-06:55
V15,F4 - Pyrmont Bay,CQ1,07:00-07:01
V12,F4 - Pyrmont Bay,CQ1,07:05-07:08
V16,F9 - Rose Bay,CQ1,07:12-07:16
V3,Waiting,CQ1,07:15-07:20
V16,F4 - Pyrmont Bay,CQ1,07:20-07:21
V13,F4 - Pyrmont Bay,CQ1,07:25-07:28
V2,F5 - Neutral Bay,CQ1,07:32-07:35
V17,F9 - Rose Bay,CQ1,07:32-07:36
V17,F4 - Pyrmont Bay,CQ1,07:40-07:41
V14,F4 - Pyrmont Bay,CQ1,07:45-07:48
V8,Crew Break,CQ1,07:50-08:20
V12,F4 - Pyrmont Bay,CQ1,08:00-08:01
V10,F2 - Zoo/Mosman (Peak),CQ1,08:14-08:17
V13,F4 - Pyrmont Bay,CQ1,08:20-08:21
V8,Waiting,CQ1,08:20-08:25
V2,F6 - Mosman (peak),CQ1,08:28-08:31
V4,F5 - Neutral Bay,CQ1,08:32-08:35
V14,F4 - Pyrmont Bay,CQ1,08:40-08:41
V5,F7 - Double Bay,CQ1,08:42-08:45
V1,F8 - Cockatoo Island,CQ1,08:59-09:02
V2,F5 - Neutral Bay,CQ1,09:02-09:05
V3,F6 - Mosman (off peak),CQ1,09:05-09:06
V15,F4 - Pyrmont Bay,CQ1,09:10-09:11
V5,Waiting,CQ1,09:15-09:20
V13,F4 - Pyrmont Bay,CQ1,09:25-09:28
V10,F8 - Cockatoo Island,CQ1,09:29-09:32
V9,F5 - Neutral Bay,CQ1,09:32-09:35
V4,F6 - Mosman (off peak),CQ1,09:35-09:36
V13,F4 - Pyrmont Bay,CQ1,09:40-09:41
V14,Waiting,CQ1,09:50-09:55
V14,Waiting,CQ1,09:55-10:00
V14,Waiting,CQ1,10:00-10:05
V11,F6 - Mosman (off peak),CQ1,10:05-10:06
V14,Waiting,CQ1,10:05-10:10
V14,Waiting,CQ1,10:10-10:15
V14,Waiting,CQ1,10:15-10:20
V8,Waiting,CQ1,10:15-10:20
V14,Waiting,CQ1,10:20-10:25
V8,Waiting,CQ1,10:20-10:25
V4,F6 - Mosman (off peak),CQ1,10:26-10:29
V6,F5 - Neutral Bay,CQ1,10:32-10:35
V5,Waiting,CQ1,10:35-10:40
V1,F7 - Double Bay,CQ1,10:42-10:45
V13,F4 - Pyrmont Bay,CQ1,10:45-10:48
V15,Waiting,CQ1,10:50-10:55
V15,Waiting,CQ1,10:55-11:00
V8,Waiting,CQ1,10:55-11:00
V15,Waiting,CQ1,11:00-11:05
V17,Crew Break,CQ1,11:00-11:30
V15,Waiting,CQ1,11:05-11:10
V15,Waiting,CQ1,11:10-11:15
V15,Waiting,CQ1,11:15-11:20
V15,Waiting,CQ1,11:20-11:25
V15,Waiting,CQ1,11:25-11:30
