Vessel,Task,Wharf,Time
V8,Waiting,Bar4,05:35-05:40
V5,Waiting,Bar4,05:35-05:40
V5,Waiting,Bar4,05:40-05:45
V8,Waiting,Bar4,05:40-05:45
V8,Waiting,Bar4,05:45-05:50
V5,Waiting,Bar4,05:45-05:50
V5,Waiting,Bar4,05:50-05:55
V5,Waiting,Bar4,05:55-06:00
V19,Crew Break,Bar4,06:05-06:35
V4,Waiting,Bar4,06:15-06:20
V18,Crew Break,Bar4,06:30-07:00
V18,Waiting,Bar4,07:00-07:05
V19,F11 - Blackwattle Bay,Bar4,07:28-07:31
V16,Waiting,Bar4,10:00-10:05
V18,Waiting,Bar4,10:05-10:10
V16,Waiting,Bar4,10:05-10:10
V18,Waiting,Bar4,10:10-10:15
V7,Crew Break,Bar4,10:25-10:55
V19,Waiting,Bar4,10:35-10:40
V19,Waiting,Bar4,10:40-10:45
V19,Crew Break,Bar4,10:45-11:15
V1,Crew Break,Bar4,11:00-11:30
V9,Waiting,Bar4,11:25-11:30
