Vessel,Task,Wharf,Time
V13,Charging,Bar1,05:35-05:40
V7,Crew Break,Bar1,05:35-06:05
V10,Charging,Bar1,06:20-06:25
V19,Charging,Bar1,06:30-06:35
V19,F11 - Blackwattle Bay,Bar1,06:35-06:36
V18,Charging,Bar1,07:00-07:05
V2,Charging,Bar1,07:00-07:05
V18,F11 - Blackwattle Bay,Bar1,07:05-07:06
V8,Charging,Bar1,07:20-07:25
V19,F11 - Blackwattle Bay,Bar1,07:28-07:31
V19,F11 - Blackwattle Bay,Bar1,07:35-07:36
V18,F11 - Blackwattle Bay,Bar1,07:58-08:01
V18,F11 - Blackwattle Bay,Bar1,08:05-08:06
V19,F11 - Blackwattle Bay,Bar1,08:28-08:31
V19,F11 - Blackwattle Bay,Bar1,08:35-08:36
V2,Charging,Bar1,08:45-08:50
V18,F11 - Blackwattle Bay,Bar1,08:58-09:01
V18,F11 - Blackwattle Bay,Bar1,09:05-09:06
V19,F11 - Blackwattle Bay,Bar1,09:28-09:31
V17,Charging,Bar1,09:30-09:35
V19,F11 - Blackwattle Bay,Bar1,09:35-09:36
V17,Charging,Bar1,09:35-09:40
V17,Charging,Bar1,09:40-09:45
V4,Charging,Bar1,09:45-09:50
V18,F11 - Blackwattle Bay,Bar1,09:58-10:01
V13,Charging,Bar1,10:00-10:05
V16,Crew Break,Bar1,10:05-10:35
V7,Charging,Bar1,10:50-10:55
V7,Charging,Bar1,10:55-11:00
V7,Charging,Bar1,11:00-11:05
V13,Charging,Bar1,11:05-11:10
V5,Charging,Bar1,11:25-11:30
V17,Charging,Bar1,11:25-11:30
