Time,Station,Wharf
09:25,Circular Quay,CQ1
09:48,Watsons Bay,WB1
10:26,Circular Quay,CQ5
09:55,Circular Quay,CQ1
10:18,Watsons Bay,WB1
10:56,Circular Quay,CQ1
