Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V2,Waiting,Taronga Zoo,TZ1,05:40,Taronga Zoo,TZ1,05:45
V2,Waiting,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:05
V2,Charging,Circular Quay,CQ2,06:05,Circular Quay,CQ2,06:10
V2,Waiting,Circular Quay,CQ2,06:10,Circular Quay,CQ2,06:15
V2,Waiting,Circular Quay,CQ4,06:15,Circular Quay,CQ4,06:20
V2,Charging,Circular Quay,CQ4,06:20,Circular Quay,CQ4,06:25
V2,Waiting,Circular Quay,CQ4,06:25,Circular Quay,CQ4,06:30
V2,4,Circular Quay,CQ2,06:30,Circular Quay,CQ1,07:30
V2,Waiting,Cockatoo Island,CI1,07:45,Cockatoo Island,CI1,07:50
V2,Waiting,Circular Quay,CQ3,08:05,Circular Quay,CQ3,08:10
V2,Waiting,Circular Quay,CQ4,08:10,Circular Quay,CQ4,08:15
V2,Charging,Circular Quay,CQ4,08:15,Circular Quay,CQ4,08:20
V2,Waiting,Circular Quay,CQ4,08:20,Circular Quay,CQ4,08:25
V2,3,Circular Quay,CQ4,08:25,Circular Quay,CQ2,09:05
V2,1,Circular Quay,CQ2,09:05,Circular Quay,CQ2,09:45
V2,5,Circular Quay,CQ4,09:45,Circular Quay,CQ1,10:40
V2,Waiting,Cockatoo Island,CI1,10:55,Cockatoo Island,CI1,11:00
V2,Waiting,Mosman,Mos1,11:25,Mosman,Mos1,11:30
