Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V7,Waiting,Barangaroo,Bar5,05:35,Barangaroo,Bar5,05:40
V7,Waiting,Circular Quay,CQ3,05:50,Circular Quay,CQ3,05:55
V7,Waiting,Circular Quay,CQ3,05:55,Circular Quay,CQ3,06:00
V7,Waiting,Barangaroo,Bar1,06:10,Barangaroo,Bar1,06:15
V7,Charging,Barangaroo,Bar1,06:15,Barangaroo,Bar1,06:20
V7,Charging,Barangaroo,Bar1,06:20,Barangaroo,Bar1,06:25
V7,Waiting,Barangaroo,Bar1,06:25,Barangaroo,Bar1,06:30
V7,Waiting,Circular Quay,CQ1,06:40,Circular Quay,CQ1,06:45
V7,5,Circular Quay,CQ4,06:45,Circular Quay,CQ1,07:40
V7,6,Circular Quay,CQ4,07:40,Circular Quay,CQ1,09:00
V7,4,Circular Quay,CQ2,09:00,Circular Quay,CQ1,10:00
V7,Waiting,Circular Quay,CQ3,10:00,Circular Quay,CQ3,10:05
V7,Waiting,Circular Quay,CQ3,10:05,Circular Quay,CQ3,10:10
V7,Waiting,Circular Quay,CQ5,10:10,Circular Quay,CQ5,10:15
V7,Charging,Circular Quay,CQ5,10:15,Circular Quay,CQ5,10:20
V7,Waiting,Circular Quay,CQ5,10:20,Circular Quay,CQ5,10:25
V7,Waiting,Circular Quay,CQ3,10:25,Circular Quay,CQ3,10:30
V7,Waiting,Circular Quay,CQ3,10:30,Circular Quay,CQ3,10:35
V7,Waiting,Circular Quay,CQ3,10:35,Circular Quay,CQ3,10:40
V7,Waiting,Circular Quay,CQ3,10:40,Circular Quay,CQ3,10:45
V7,Waiting,Circular Quay,CQ1,10:45,Circular Quay,CQ1,10:50
V7,Waiting,Cockatoo Island,CI1,11:05,Cockatoo Island,CI1,11:10
V7,Waiting,Barangaroo,Bar5,11:25,Barangaroo,Bar5,11:30
