Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V1,Waiting,Taronga Zoo,TZ1,05:40,Taronga Zoo,TZ1,05:45
V1,4,Circular Quay,CQ2,06:00,Circular Quay,CQ1,07:00
V1,Waiting,Circular Quay,CQ3,07:00,Circular Quay,CQ3,07:05
V1,Waiting,Circular Quay,CQ3,07:05,Circular Quay,CQ3,07:10
V1,Waiting,Barangaroo,Bar4,07:20,Barangaroo,Bar4,07:25
V1,Waiting,Barangaroo,Bar2,07:25,Barangaroo,Bar2,07:30
V1,Charging,Barangaroo,Bar2,07:30,Barangaroo,Bar2,07:35
V1,Waiting,Barangaroo,Bar2,07:35,Barangaroo,Bar2,07:40
V1,Waiting,Circular Quay,CQ3,07:50,Circular Quay,CQ3,07:55
V1,3,Circular Quay,CQ4,07:55,Circular Quay,CQ2,08:35
V1,1,Circular Quay,CQ2,08:35,Circular Quay,CQ2,09:15
V1,5,Circular Quay,CQ4,09:15,Circular Quay,CQ1,10:10
V1,Waiting,Circular Quay,CQ3,10:10,Circular Quay,CQ3,10:15
V1,Waiting,Circular Quay,CQ3,10:15,Circular Quay,CQ3,10:20
V1,Waiting,Circular Quay,CQ3,10:20,Circular Quay,CQ3,10:25
V1,Waiting,Circular Quay,CQ3,10:25,Circular Quay,CQ3,10:30
V1,Waiting,Circular Quay,CQ3,10:30,Circular Quay,CQ3,10:35
V1,Waiting,Circular Quay,CQ3,10:35,Circular Quay,CQ3,10:40
V1,Waiting,Cockatoo Island,CI1,10:55,Cockatoo Island,CI1,11:00
V1,Waiting,Mosman,Mos1,11:25,Mosman,Mos1,11:30
