Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V4,Waiting,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
V4,Waiting,Circular Quay,CQ3,05:50,Circular Quay,CQ3,05:55
V4,Waiting,Circular Quay,CQ2,05:55,Circular Quay,CQ2,06:00
V4,Charging,Circular Quay,CQ2,06:00,Circular Quay,CQ2,06:05
V4,Waiting,Circular Quay,CQ2,06:05,Circular Quay,CQ2,06:10
V4,6,Circular Quay,CQ4,06:10,Circular Quay,CQ1,07:30
V4,4,Circular Quay,CQ2,07:30,Circular Quay,CQ1,08:30
V4,Waiting,Barangaroo,Bar2,08:40,Barangaroo,Bar2,08:45
V4,Charging,Barangaroo,Bar2,08:45,Barangaroo,Bar2,08:50
V4,Charging,Barangaroo,Bar2,08:50,Barangaroo,Bar2,08:55
V4,Waiting,Barangaroo,Bar2,08:55,Barangaroo,Bar2,09:00
V4,Waiting,Circular Quay,CQ3,09:10,Circular Quay,CQ3,09:15
V4,Waiting,Circular Quay,CQ3,09:15,Circular Quay,CQ3,09:20
V4,Waiting,Circular Quay,CQ4,09:20,Circular Quay,CQ4,09:25
V4,3,Circular Quay,CQ4,09:25,Circular Quay,CQ2,10:05
V4,1,Circular Quay,CQ2,10:05,Circular Quay,CQ2,10:45
V4,Waiting,Circular Quay,CQ3,10:45,Circular Quay,CQ3,10:50
V4,Waiting,Circular Quay,CQ2,10:50,Circular Quay,CQ2,10:55
V4,Charging,Circular Quay,CQ2,10:55,Circular Quay,CQ2,11:00
V4,Waiting,Circular Quay,CQ2,11:00,Circular Quay,CQ2,11:05
V4,Waiting,Barangaroo,Bar5,11:15,Barangaroo,Bar5,11:20
V4,Waiting,Pyrmont Bay,PB1,11:25,Pyrmont Bay,PB1,11:30
