Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar5,05:35,Barangaroo,Bar5,05:40
V8,Waiting,Circular Quay,CQ1,05:50,Circular Quay,CQ1,05:55
V8,3,Circular Quay,CQ4,05:55,Circular Quay,CQ1,06:35
V8,1,Circular Quay,CQ2,06:35,Circular Quay,CQ2,07:15
V8,5,Circular Quay,CQ4,07:15,Circular Quay,CQ1,08:10
V8,6,Circular Quay,CQ4,08:10,Circular Quay,CQ1,09:30
V8,4,Circular Quay,CQ2,09:30,Circular Quay,CQ2,10:30
V8,Waiting,Circular Quay,CQ4,10:30,Circular Quay,CQ4,10:35
V8,Charging,Circular Quay,CQ4,10:35,Circular Quay,CQ4,10:40
V8,Charging,Circular Quay,CQ4,10:40,Circular Quay,CQ4,10:45
V8,Charging,Circular Quay,CQ4,10:45,Circular Quay,CQ4,10:50
V8,Waiting,Circular Quay,CQ4,10:50,Circular Quay,CQ4,10:55
V8,Waiting,Barangaroo,Bar4,11:05,Barangaroo,Bar4,11:10
V8,Waiting,Barangaroo,Bar4,11:10,Barangaroo,Bar4,11:15
V8,Waiting,Barangaroo,Bar4,11:15,Barangaroo,Bar4,11:20
V8,Waiting,Barangaroo,Bar4,11:20,Barangaroo,Bar4,11:25
V8,Waiting,Barangaroo,Bar4,11:25,Barangaroo,Bar4,11:30
