Vessel,Task,Wharf,Time
V5,Crew Break,Bar2,05:35-06:05
V7,Crew Break,Bar2,05:35-06:05
V18,F11 - Blackwattle Bay,Bar2,06:15-06:16
V19,Crew Break,Bar2,06:15-06:45
V19,F11 - Blackwattle Bay,Bar2,06:45-06:46
V18,F11 - Blackwattle Bay,Bar2,07:15-07:16
V19,F11 - Blackwattle Bay,Bar2,07:38-07:41
V19,F11 - Blackwattle Bay,Bar2,07:45-07:46
V18,F11 - Blackwattle Bay,Bar2,08:15-08:16
V19,F11 - Blackwattle Bay,Bar2,08:45-08:46
V18,F11 - Blackwattle Bay,Bar2,09:08-09:11
V18,F11 - Blackwattle Bay,Bar2,09:15-09:16
V15,Charging,Bar2,09:45-09:50
V13,Charging,Bar2,09:50-09:55
V18,F11 - Blackwattle Bay,Bar2,10:08-10:11
V18,Charging,Bar2,10:20-10:25
V18,Charging,Bar2,10:25-10:30
V18,Charging,Bar2,10:30-10:35
V18,Charging,Bar2,10:35-10:40
V18,Charging,Bar2,10:40-10:45
V5,Charging,Bar2,10:45-10:50
V5,Crew Break,Bar2,10:55-11:25
V16,Charging,Bar2,11:05-11:10
V16,Charging,Bar2,11:10-11:15
V5,Charging,Bar2,11:25-11:30
