Vessel,Time,Value
V12,05:30,0.9697
V12,05:35,0.9393999999999998
V12,05:40,0.9090999999999996
V12,05:45,0.9090999999999996
V12,05:50,0.9090999999999996
V12,05:55,0.99074053
V12,06:00,0.974737856
V12,06:05,0.958735182
V12,06:10,0.942732508
V12,06:15,0.926729834
V12,06:20,0.91072716
V12,06:25,0.8947244859999999
V12,06:30,0.8947244859999999
V12,06:35,0.8947244859999999
V12,06:40,0.8947244859999999
V12,06:45,0.8787218119999999
V12,06:50,0.8627191379999999
V12,06:55,0.8467164639999999
V12,07:00,0.8307137899999999
V12,07:05,0.8307137899999999
V12,07:10,0.95791379
V12,07:15,0.930341728
V12,07:20,0.902769666
V12,07:25,0.8751976039999999
V12,07:30,0.8751976039999999
V12,07:35,0.8751976039999999
V12,07:40,0.8751976039999999
V12,07:45,0.8476255419999998
V12,07:50,0.8200534799999999
V12,07:55,0.8200534799999999
V12,08:00,0.8040508059999999
V12,08:05,0.7880481319999999
V12,08:10,0.7720454579999999
V12,08:15,0.7560427839999999
V12,08:20,0.7400401099999999
V12,08:25,0.7240374359999999
V12,08:30,0.7240374359999999
V12,08:35,0.7240374359999999
V12,08:40,0.7240374359999999
V12,08:45,0.7080347619999999
V12,08:50,0.6920320879999999
V12,08:55,0.6760294139999999
V12,09:00,0.66002674
V12,09:05,0.66002674
V12,09:10,0.6440240659999998
V12,09:15,0.628021392
V12,09:20,0.6120187179999999
V12,09:25,0.596016044
V12,09:30,0.5800133699999999
V12,09:35,0.564010696
V12,09:40,0.564010696
V12,09:45,0.564010696
V12,09:50,0.564010696
V12,09:55,0.5480080219999999
V12,10:00,0.532005348
V12,10:05,0.5160026739999999
V12,10:10,0.5
V12,10:15,0.5
V12,10:20,0.5
V12,10:25,0.5
V12,10:30,0.5
V12,10:35,0.5
V12,10:40,0.5
V12,10:45,0.5
V12,10:50,0.5
V12,10:55,0.5
V12,11:00,0.5
V12,11:05,0.5
V12,11:10,0.5
V12,11:15,0.5
V12,11:20,0.5
V12,11:25,0.5
