Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V11,Crew Break,Circular Quay,CQ3,05:40,Circular Quay,CQ3,06:10
V11,F8 - Cockatoo Island,Circular Quay,CQ2,06:10,Circular Quay,CQ1,07:22
V11,Charging,Circular Quay,CQ4,07:25,Circular Quay,CQ4,07:30
V11,Charging,Circular Quay,CQ4,07:30,Circular Quay,CQ4,07:35
V11,Charging,Circular Quay,CQ4,07:35,Circular Quay,CQ4,07:40
V11,F8 - Cockatoo Island,Circular Quay,CQ2,07:40,Circular Quay,CQ3,08:52
V11,Charging,Circular Quay,CQ4,08:55,Circular Quay,CQ4,09:00
V11,Charging,Circular Quay,CQ4,09:00,Circular Quay,CQ4,09:05
V11,Charging,Circular Quay,CQ4,09:05,Circular Quay,CQ4,09:10
V11,F8 - Cockatoo Island,Circular Quay,CQ2,09:10,Circular Quay,CQ3,10:22
V11,Waiting,Circular Quay,CQ1,10:25,Circular Quay,CQ1,10:30
V11,Waiting,Circular Quay,CQ1,10:30,Circular Quay,CQ1,10:35
V11,Waiting,Circular Quay,CQ1,10:35,Circular Quay,CQ1,10:40
V11,Crew Break,Circular Quay,CQ2,10:40,Circular Quay,CQ2,11:10
V11,Charging,Circular Quay,CQ4,11:10,Circular Quay,CQ4,11:15
V11,Charging,Circular Quay,CQ4,11:15,Circular Quay,CQ4,11:20
V11,Charging,Circular Quay,CQ4,11:20,Circular Quay,CQ4,11:25
V11,Charging,Circular Quay,CQ4,11:25,Circular Quay,CQ4,11:30
