Time,Station,Wharf
09:20,Circular Quay,CQ2
09:45,Watsons Bay,WB1
10:18,Circular Quay,CQ3
09:50,Circular Quay,CQ2
10:15,Watsons Bay,WB1
10:48,Circular Quay,CQ5
