Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V8,Waiting,Barangaroo,Bar4,05:35,Barangaroo,Bar4,05:40
V8,Waiting,Barangaroo,Bar4,05:40,Barangaroo,Bar4,05:45
V8,Waiting,Barangaroo,Bar4,05:45,Barangaroo,Bar4,05:50
V8,Charging,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:05
V8,F5 - Neutral Bay,Circular Quay,CQ3,06:05,Circular Quay,CQ1,06:35
V8,Charging,Circular Quay,CQ4,06:35,Circular Quay,CQ4,06:40
V8,Charging,Circular Quay,CQ4,06:40,Circular Quay,CQ4,06:45
V8,Charging,Circular Quay,CQ4,06:45,Circular Quay,CQ4,06:50
V8,Charging,Circular Quay,CQ4,06:50,Circular Quay,CQ4,06:55
V8,F7 - Double Bay,Circular Quay,CQ4,06:55,Circular Quay,CQ4,07:45
V8,Waiting,Circular Quay,CQ3,07:45,Circular Quay,CQ3,07:50
V8,Crew Break,Circular Quay,CQ1,07:50,Circular Quay,CQ1,08:20
V8,Waiting,Circular Quay,CQ1,08:20,Circular Quay,CQ1,08:25
V8,F7 - Double Bay,Circular Quay,CQ4,08:25,Circular Quay,CQ2,09:15
V8,Waiting,Circular Quay,CQ3,09:15,Circular Quay,CQ3,09:20
V8,Waiting,Circular Quay,CQ3,09:20,Circular Quay,CQ3,09:25
V8,F7 - Double Bay,Circular Quay,CQ4,09:25,Circular Quay,CQ4,10:15
V8,Waiting,Circular Quay,CQ1,10:15,Circular Quay,CQ1,10:20
V8,Waiting,Circular Quay,CQ1,10:20,Circular Quay,CQ1,10:25
V8,Crew Break,Circular Quay,CQ5,10:25,Circular Quay,CQ5,10:55
V8,Waiting,Circular Quay,CQ1,10:55,Circular Quay,CQ1,11:00
V8,Waiting,Mosman,Mos1,11:15,Mosman,Mos1,11:20
V8,Waiting,Mosman,Mos1,11:20,Mosman,Mos1,11:25
V8,Waiting,Mosman,Mos1,11:25,Mosman,Mos1,11:30
