Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V16,Charging,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:45
V16,Charging,Circular Quay,CQ4,05:45,Circular Quay,CQ4,05:50
V16,Charging,Circular Quay,CQ4,05:50,Circular Quay,CQ4,05:55
V16,Crew Break,Circular Quay,CQ2,05:55,Circular Quay,CQ2,06:25
V16,Waiting,Circular Quay,CQ3,06:25,Circular Quay,CQ3,06:30
V16,Waiting,Circular Quay,CQ3,06:30,Circular Quay,CQ3,06:35
V16,F9 - Rose Bay,Circular Quay,CQ3,06:35,Circular Quay,CQ1,07:16
V16,F4 - Pyrmont Bay,Circular Quay,CQ1,07:20,Circular Quay,CQ3,08:28
V16,Charging,Circular Quay,CQ4,08:30,Circular Quay,CQ4,08:35
V16,F9 - Rose Bay,Circular Quay,CQ3,08:35,Circular Quay,CQ5,09:16
V16,Crew Break,Barangaroo,Bar1,09:30,Barangaroo,Bar1,10:00
V16,Waiting,Barangaroo,Bar4,10:00,Barangaroo,Bar4,10:05
V16,Waiting,Barangaroo,Bar4,10:05,Barangaroo,Bar4,10:10
V16,Crew Break,Barangaroo,Bar1,10:10,Barangaroo,Bar1,10:40
V16,Charging,Barangaroo,Bar2,10:40,Barangaroo,Bar2,10:45
V16,Charging,Barangaroo,Bar2,10:45,Barangaroo,Bar2,10:50
V16,Crew Break,Barangaroo,Bar2,10:50,Barangaroo,Bar2,11:20
V16,Charging,Barangaroo,Bar2,11:20,Barangaroo,Bar2,11:25
V16,Charging,Barangaroo,Bar2,11:25,Barangaroo,Bar2,11:30
