Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V3,Crew Break,Barangaroo,Bar2,05:35,Barangaroo,Bar2,06:05
V3,Charging,Barangaroo,Bar1,06:05,Barangaroo,Bar1,06:10
V3,Charging,Circular Quay,CQ2,06:20,Circular Quay,CQ2,06:25
V3,F7 - Double Bay,Circular Quay,CQ4,06:25,Circular Quay,CQ3,07:15
V3,Waiting,Circular Quay,CQ1,07:15,Circular Quay,CQ1,07:20
V3,F8 - Cockatoo Island,Circular Quay,CQ5,07:20,Circular Quay,CQ3,08:32
V3,Crew Break,Circular Quay,CQ2,08:35,Circular Quay,CQ2,09:05
V3,F6 - Mosman (off peak),Circular Quay,CQ1,09:05,Circular Quay,CQ2,09:59
V3,Charging,Circular Quay,CQ2,10:00,Circular Quay,CQ2,10:05
V3,Charging,Circular Quay,CQ2,10:05,Circular Quay,CQ2,10:10
V3,F2 - Taronga Zoo (off peak),Circular Quay,CQ4,10:10,Circular Quay,CQ3,10:50
V3,Waiting,Circular Quay,CQ3,10:50,Circular Quay,CQ3,10:55
V3,Waiting,Circular Quay,CQ3,10:55,Circular Quay,CQ3,11:00
V3,Crew Break,Circular Quay,CQ3,11:00,Circular Quay,CQ3,11:30
