Vessel,Task,Wharf,Time
10M,Waiting,BSY1,05:40-05:45
FF6,Waiting,BSY1,05:40-05:45
FF7,Waiting,BSY1,05:45-05:50
FF6,Waiting,BSY1,05:45-05:50
RR11,Waiting,BSY1,05:50-05:55
RR11,Waiting,BSY1,05:55-06:00
RR3,Waiting,BSY1,06:00-06:05
RR11,Crew pause,BSY1,06:00-06:05
RR3,Waiting,BSY1,06:05-06:10
RR11,Crew pause,BSY1,06:05-06:10
RR11,Waiting,BSY1,06:10-06:15
RR11,Waiting,BSY1,06:20-06:25
RR11,Crew pause,BSY1,06:25-06:30
RR11,Crew pause,BSY1,06:30-06:35
RR1,Waiting,BSY1,08:40-08:45
RR1,Waiting,BSY1,08:45-08:50
RR1,Waiting,BSY1,08:50-08:55
RR1,Waiting,BSY1,08:55-09:00
RR4,Waiting,BSY1,09:00-09:05
FF7,Waiting,BSY1,09:00-09:05
RR4,Waiting,BSY1,09:05-09:10
FF7,Waiting,BSY1,09:05-09:10
FF5,Waiting,BSY1,09:15-09:20
FF5,Waiting,BSY1,09:20-09:25
RR10,Waiting,BSY1,09:35-09:40
FF6,Waiting,BSY1,09:35-09:40
FF7,Waiting,BSY1,09:50-09:55
FF6,Waiting,BSY1,09:55-10:00
FF7,Crew pause,BSY1,10:00-10:05
FF7,Crew pause,BSY1,10:05-10:10
EC3,Waiting,BSY1,10:05-10:10
FF7,Waiting,BSY1,10:10-10:15
FF7,Waiting,BSY1,10:15-10:20
FF4,Waiting,BSY1,10:20-10:25
RR7,Waiting,BSY1,10:25-10:30
FF7,Waiting,BSY1,10:30-10:35
RR7,Waiting,BSY1,10:30-10:35
RR7,Waiting,BSY1,10:50-10:55
FF7,Waiting,BSY1,10:50-10:55
RR10,Waiting,BSY1,10:55-11:00
RR6,Waiting,BSY1,10:55-11:00
RR8,Waiting,BSY1,11:00-11:05
RR6,Waiting,BSY1,11:00-11:05
RR7,Waiting,BSY1,11:05-11:10
FF5,Crew pause,BSY1,11:05-11:10
FF5,Crew pause,BSY1,11:10-11:15
RR2,Waiting,BSY1,11:10-11:15
FF5,Waiting,BSY1,11:15-11:20
RR5,Waiting,BSY1,11:15-11:20
EC4,Waiting,BSY1,11:20-11:25
RR5,Waiting,BSY1,11:20-11:25
RR2,Waiting,BSY1,11:25-11:30
RR8,Waiting,BSY1,11:25-11:30
