Vessel,Task,Wharf,Time
V3,Waiting,Bar5,05:35-05:40
V10,Crew pause,Bar5,05:35-05:40
V10,Crew pause,Bar5,05:40-05:45
V1,Waiting,Bar5,05:40-05:45
V9,Crew pause,Bar5,05:45-05:50
V5,Waiting,Bar5,05:45-05:50
V1,Crew pause,Bar5,05:50-05:55
V9,Crew pause,Bar5,05:50-05:55
V1,Crew pause,Bar5,05:55-06:00
V3,Waiting,Bar5,06:00-06:05
V18,Waiting,Bar5,07:35-07:40
V2,Waiting,Bar5,09:55-10:00
V17,Waiting,Bar5,10:20-10:25
V2,Waiting,Bar5,10:45-10:50
V2,Waiting,Bar5,10:50-10:55
V18,Waiting,Bar5,11:10-11:15
V14,Crew pause,Bar5,11:10-11:15
V14,Crew pause,Bar5,11:15-11:20
V14,Waiting,Bar5,11:20-11:25
V1,Waiting,Bar5,11:25-11:30
