Vessel,Task,Wharf,Time
V18,Waiting,CQ5,05:35-05:40
V13,Waiting,CQ5,05:40-05:45
V15,Waiting,CQ5,05:50-05:55
V9,Waiting,CQ5,05:55-06:00
V2,Crew pause,CQ5,05:55-06:00
V2,Crew pause,CQ5,06:00-06:05
V12,Waiting,CQ5,06:05-06:10
V16,Waiting,CQ5,06:10-06:15
V2,Waiting,CQ5,06:10-06:15
V5,Waiting,CQ5,06:15-06:20
V17,Waiting,CQ5,06:15-06:20
V5,Crew pause,CQ5,06:20-06:25
V2,Waiting,CQ5,06:20-06:25
V5,Crew pause,CQ5,06:25-06:30
V8,Waiting,CQ5,06:30-06:35
V15,F9 - Rose Bay,CQ5,06:35-06:40
V12,Waiting,CQ5,06:35-06:40
V9,F6 - Mosman,CQ5,06:50-06:55
V6,F5 - Neutral Bay,CQ5,06:50-06:55
V7,Waiting,CQ5,06:55-07:00
V1,Waiting,CQ5,07:25-07:30
V8,Waiting,CQ5,07:55-08:00
V7,Waiting,CQ5,08:00-08:05
V9,F8 - Cockatoo Island,CQ5,08:15-08:20
V15,F4 - Pyrmont Bay,CQ5,08:45-08:50
V16,Waiting,CQ5,09:00-09:05
V14,F4 - Pyrmont Bay,CQ5,09:05-09:10
V14,Waiting,CQ5,09:15-09:20
V13,Waiting,CQ5,09:20-09:25
V10,Waiting,CQ5,09:45-09:50
V5,F5 - Neutral Bay,CQ5,09:50-09:55
V12,Waiting,CQ5,09:55-10:00
V12,Waiting,CQ5,10:00-10:05
V8,F2 - Taronga Zoo,CQ5,10:05-10:10
V4,F8 - Cockatoo Island,CQ5,10:15-10:20
V5,Waiting,CQ5,10:20-10:25
V16,Waiting,CQ5,10:25-10:30
V16,Crew pause,CQ5,10:30-10:35
V9,Waiting,CQ5,10:30-10:35
V16,Crew pause,CQ5,10:35-10:40
V7,Crew pause,CQ5,10:45-10:50
V7,Crew pause,CQ5,10:50-10:55
V10,Waiting,CQ5,10:50-10:55
V6,F7 - Double Bay,CQ5,11:00-11:05
V17,Crew pause,CQ5,11:05-11:10
V10,Crew pause,CQ5,11:10-11:15
V17,Crew pause,CQ5,11:10-11:15
V10,Crew pause,CQ5,11:15-11:20
V7,Crew pause,CQ5,11:15-11:20
V10,Waiting,CQ5,11:20-11:25
V7,Crew pause,CQ5,11:20-11:25
V9,Waiting,CQ5,11:25-11:30
V15,Waiting,CQ5,11:25-11:30
