Vessel,Task,Wharf,Time
V12,Waiting,CQ3,05:40-05:45
V15,Waiting,CQ3,05:40-05:45
V17,Waiting,CQ3,05:45-05:50
V14,Waiting,CQ3,05:45-05:50
V1,Crew pause,CQ3,05:50-05:55
V16,Waiting,CQ3,05:50-05:55
V12,Crew pause,CQ3,05:55-06:00
V1,Crew pause,CQ3,05:55-06:00
V12,Crew pause,CQ3,06:00-06:05
V1,Waiting,CQ3,06:00-06:05
V2,Waiting,CQ3,06:05-06:10
V16,Waiting,CQ3,06:05-06:10
V12,Crew pause,CQ3,06:10-06:15
V7,Crew pause,CQ3,06:10-06:15
V12,Crew pause,CQ3,06:15-06:20
V7,Crew pause,CQ3,06:15-06:20
V12,Waiting,CQ3,06:20-06:25
V7,Waiting,CQ3,06:25-06:30
V13,Waiting,CQ3,06:25-06:30
V13,Waiting,CQ3,06:30-06:35
V4,Waiting,CQ3,06:45-06:50
V6,Waiting,CQ3,07:00-07:05
V1,Waiting,CQ3,07:30-07:35
V16,F4 - Pyrmont Bay,CQ3,08:05-08:10
V2,F2 - Taronga Zoo,CQ3,08:05-08:10
V5,Waiting,CQ3,08:30-08:35
V4,Waiting,CQ3,09:00-09:05
V13,Waiting,CQ3,10:15-10:20
V9,F6 - Mosman,CQ3,10:20-10:25
V5,Crew pause,CQ3,10:30-10:35
V7,Waiting,CQ3,10:35-10:40
V5,Crew pause,CQ3,10:35-10:40
V10,Crew pause,CQ3,10:40-10:45
V10,Crew pause,CQ3,10:45-10:50
V17,F4 - Pyrmont Bay,CQ3,10:45-10:50
V11,F6 - Mosman,CQ3,10:50-10:55
V17,Waiting,CQ3,10:55-11:00
V7,Waiting,CQ3,10:55-11:00
V7,Crew pause,CQ3,11:00-11:05
V17,Waiting,CQ3,11:00-11:05
V7,Crew pause,CQ3,11:05-11:10
V10,Waiting,CQ3,11:05-11:10
V8,Crew pause,CQ3,11:10-11:15
V7,Waiting,CQ3,11:10-11:15
V8,Crew pause,CQ3,11:15-11:20
V15,Waiting,CQ3,11:15-11:20
V8,Waiting,CQ3,11:20-11:25
V17,Waiting,CQ3,11:20-11:25
V12,Waiting,CQ3,11:25-11:30
V6,Waiting,CQ3,11:25-11:30
