Vessel,Task,Wharf,Time
V9,Crew pause,Bar2,05:35-05:40
V1,Waiting,Bar2,05:35-05:40
V9,Crew pause,Bar2,05:40-05:45
V3,Waiting,Bar2,05:40-05:45
V1,Waiting,Bar2,05:45-05:50
V6,Waiting,Bar2,05:50-05:55
V6,Charging,Bar2,05:55-06:00
V3,Waiting,Bar2,05:55-06:00
V19,Waiting,Bar2,06:00-06:05
V6,Charging,Bar2,06:00-06:05
V6,Waiting,Bar2,06:05-06:10
V5,Waiting,Bar2,06:05-06:10
V11,Waiting,Bar2,06:15-06:20
V19,Waiting,Bar2,06:15-06:20
V19,Waiting,Bar2,07:15-07:20
V18,F11 - Blackwattle Bay,Bar2,07:30-07:35
V18,Waiting,Bar2,07:30-07:35
V18,Waiting,Bar2,07:45-07:50
V19,F11 - Blackwattle Bay,Bar2,08:00-08:05
V18,F11 - Blackwattle Bay,Bar2,08:30-08:35
V18,Waiting,Bar2,08:40-08:45
V19,Waiting,Bar2,09:00-09:05
V19,Waiting,Bar2,09:15-09:20
V17,Waiting,Bar2,09:45-09:50
V17,Charging,Bar2,09:50-09:55
V17,Charging,Bar2,09:55-10:00
V19,Crew pause,Bar2,10:00-10:05
V17,Charging,Bar2,10:00-10:05
V19,Crew pause,Bar2,10:05-10:10
V17,Charging,Bar2,10:05-10:10
V17,Charging,Bar2,10:10-10:15
V17,Waiting,Bar2,10:15-10:20
V4,Waiting,Bar2,10:25-10:30
V4,Charging,Bar2,10:30-10:35
V4,Waiting,Bar2,10:35-10:40
V4,Crew pause,Bar2,10:40-10:45
V4,Crew pause,Bar2,10:45-10:50
V15,Waiting,Bar2,10:45-10:50
V19,Crew pause,Bar2,10:50-10:55
V15,Charging,Bar2,10:50-10:55
V15,Charging,Bar2,10:55-11:00
V19,Crew pause,Bar2,10:55-11:00
V17,Waiting,Bar2,11:00-11:05
V15,Charging,Bar2,11:00-11:05
V15,Waiting,Bar2,11:05-11:10
V19,Waiting,Bar2,11:05-11:10
V11,Waiting,Bar2,11:10-11:15
V18,Waiting,Bar2,11:15-11:20
V9,Waiting,Bar2,11:25-11:30
V13,Waiting,Bar2,11:25-11:30
