Vessel,Task,Wharf,Time
V1,F8 - Cockatoo Island,CI1,06:35-06:40
V1,F8 - Cockatoo Island,CI1,06:40-06:45
V1,F8 - Cockatoo Island,CI1,06:45-06:50
V8,F8 - Cockatoo Island,CI1,07:05-07:10
V8,F8 - Cockatoo Island,CI1,07:10-07:15
V8,F8 - Cockatoo Island,CI1,07:15-07:20
V9,F8 - Cockatoo Island,CI1,07:35-07:40
V9,F8 - Cockatoo Island,CI1,07:40-07:45
V9,F8 - Cockatoo Island,CI1,07:45-07:50
V4,F8 - Cockatoo Island,CI1,08:05-08:10
V4,F8 - Cockatoo Island,CI1,08:10-08:15
V4,F8 - Cockatoo Island,CI1,08:15-08:20
V7,F8 - Cockatoo Island,CI1,08:35-08:40
V7,F8 - Cockatoo Island,CI1,08:40-08:45
V7,F8 - Cockatoo Island,CI1,08:45-08:50
V6,F8 - Cockatoo Island,CI1,09:05-09:10
V6,F8 - Cockatoo Island,CI1,09:10-09:15
V6,F8 - Cockatoo Island,CI1,09:15-09:20
V4,F8 - Cockatoo Island,CI1,09:35-09:40
V4,F8 - Cockatoo Island,CI1,09:40-09:45
V4,F8 - Cockatoo Island,CI1,09:45-09:50
V1,F8 - Cockatoo Island,CI1,10:05-10:10
V1,F8 - Cockatoo Island,CI1,10:10-10:15
V1,F8 - Cockatoo Island,CI1,10:15-10:20
