Vessel,Task,Wharf,Time
V17,Crew pause,CQ1,05:40-05:45
V16,Waiting,CQ1,05:40-05:45
V17,Crew pause,CQ1,05:45-05:50
V16,Waiting,CQ1,05:50-05:55
V10,Waiting,CQ1,05:55-06:00
V16,Crew pause,CQ1,06:25-06:30
V16,Crew pause,CQ1,06:30-06:35
V10,Waiting,CQ1,06:40-06:45
V10,Waiting,CQ1,06:45-06:50
V7,F2 - Taronga Zoo,CQ1,07:05-07:10
V8,Waiting,CQ1,07:10-07:15
V4,Waiting,CQ1,07:30-07:35
V3,Waiting,CQ1,07:45-07:50
V6,Waiting,CQ1,08:00-08:05
V10,F8 - Cockatoo Island,CQ1,08:20-08:25
V6,Waiting,CQ1,08:45-08:50
V12,F4 - Pyrmont Bay,CQ1,09:05-09:10
V16,F9 - Rose Bay,CQ1,09:15-09:20
V17,F4 - Pyrmont Bay,CQ1,09:25-09:30
V1,Waiting,CQ1,09:30-09:35
V9,Waiting,CQ1,09:30-09:35
V13,F9 - Rose Bay,CQ1,09:35-09:40
V15,F4 - Pyrmont Bay,CQ1,09:45-09:50
V4,F5 - Neutral Bay,CQ1,10:00-10:05
V2,Waiting,CQ1,10:10-10:15
V14,F4 - Pyrmont Bay,CQ1,10:15-10:20
V8,Waiting,CQ1,10:20-10:25
V10,F5 - Neutral Bay,CQ1,10:30-10:35
V16,F9 - Watsons Bay,CQ1,10:35-10:40
V17,Waiting,CQ1,10:35-10:40
V10,Waiting,CQ1,10:40-10:45
V16,Waiting,CQ1,10:50-10:55
V3,Waiting,CQ1,11:00-11:05
V13,F9 - Watsons Bay,CQ1,11:05-11:10
V2,Crew pause,CQ1,11:10-11:15
V2,Crew pause,CQ1,11:15-11:20
