Vessel,Task,Wharf,Time
10M,Waiting,PB1,05:30-05:35
10M,Charging,PB1,05:35-05:40
10M,Charging,PB1,05:40-05:45
10M,Waiting,PB1,05:45-05:50
EC3,7,PB1,06:35-06:40
EC3,7,PB1,06:40-06:45
FF6,7,PB1,07:00-07:05
FF6,7,PB1,07:05-07:10
EC3,7,PB1,07:25-07:30
EC3,7,PB1,07:30-07:35
FF1,7,PB1,07:50-07:55
FF1,7,PB1,07:55-08:00
FF4,Waiting,PB1,09:30-09:35
FF4,Charging,PB1,09:35-09:40
FF4,Waiting,PB1,09:40-09:45
