Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V6,Charging,Barangaroo,Bar1,05:35,Barangaroo,Bar1,05:40
V6,Charging,Circular Quay,CQ5,05:50,Circular Quay,CQ5,05:55
V6,Charging,Circular Quay,CQ5,05:55,Circular Quay,CQ5,06:00
V6,Charging,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:05
V6,F7 - Double Bay,Circular Quay,CQ4,06:05,Circular Quay,CQ2,06:55
V6,Waiting,Circular Quay,CQ1,06:55,Circular Quay,CQ1,07:00
V6,Charging,Circular Quay,CQ5,07:00,Circular Quay,CQ5,07:05
V6,Charging,Circular Quay,CQ2,07:05,Circular Quay,CQ2,07:10
V6,Charging,Circular Quay,CQ4,07:10,Circular Quay,CQ4,07:15
V6,Charging,Circular Quay,CQ5,07:15,Circular Quay,CQ5,07:20
V6,F8 - Cockatoo Island,Circular Quay,CQ1,07:20,Circular Quay,CQ2,08:32
V6,Charging,Circular Quay,CQ2,08:35,Circular Quay,CQ2,08:40
V6,Charging,Circular Quay,CQ2,08:40,Circular Quay,CQ2,08:45
V6,F5 - Neutral Bay,Circular Quay,CQ2,08:45,Circular Quay,CQ5,09:15
V6,Charging,Circular Quay,CQ4,09:15,Circular Quay,CQ4,09:20
V6,F8 - Cockatoo Island,Circular Quay,CQ1,09:20,Circular Quay,CQ2,10:32
V6,Charging,Circular Quay,CQ5,10:35,Circular Quay,CQ5,10:40
V6,Crew Break,Barangaroo,Bar5,10:50,Barangaroo,Bar5,11:20
V6,Charging,Barangaroo,Bar1,11:20,Barangaroo,Bar1,11:25
V6,Charging,Barangaroo,Bar1,11:25,Barangaroo,Bar1,11:30
