Variable,Value
"('10M', 1, 41)",1
"('10M', 2, 16)",1
"('10M', 3, 9)",1
"('10M', 4, 6)",1
"('10M', 5, 8)",1
"('10M', 6, 43)",1
"('10M', 7, 12)",1
"('10M', 8, 10)",1
"('10M', 9, 12)",1
"('10M', 10, 52)",1
"('10M', 11, 12)",1
