Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V19,Charging,Circular Quay,CQEXTRA2,05:35,Circular Quay,CQEXTRA2,05:40
V19,Charging,Circular Quay,CQEXTRA2,05:40,Circular Quay,CQEXTRA2,05:45
V19,Waiting,Balmain Shipyard,BSY1,06:00,Balmain Shipyard,BSY1,06:05
V19,Waiting,Balmain Shipyard,BSY1,06:05,Balmain Shipyard,BSY1,06:10
V19,Waiting,Balmain Shipyard,BSY1,06:10,Balmain Shipyard,BSY1,06:15
V19,Waiting,Balmain Shipyard,BSY1,06:15,Balmain Shipyard,BSY1,06:20
V19,Charging,Barangaroo,Bar1,06:30,Barangaroo,Bar1,06:35
V19,F11 - Blackwattle Bay,Barangaroo,Bar1,06:35,Barangaroo,Bar1,07:31
V19,F11 - Blackwattle Bay,Barangaroo,Bar1,07:35,Barangaroo,Bar1,08:31
V19,F11 - Blackwattle Bay,Barangaroo,Bar1,08:35,Barangaroo,Bar1,09:31
V19,F11 - Blackwattle Bay,Barangaroo,Bar1,09:35,Barangaroo,Bar2,10:31
V19,Charging,Circular Quay,CQEXTRA1,10:45,Circular Quay,CQEXTRA1,10:50
V19,Crew Break,Barangaroo,Bar2,11:00,Barangaroo,Bar2,11:30
