Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V1,Crew Break,Barangaroo,Bar4,05:35,Barangaroo,Bar4,06:05
V1,Waiting,Balmain Shipyard,BSY3,06:15,Balmain Shipyard,BSY3,06:20
V1,Charging,Barangaroo,Bar2,06:30,Barangaroo,Bar2,06:35
V1,Charging,Barangaroo,Bar2,06:35,Barangaroo,Bar2,06:40
V1,Charging,Barangaroo,Bar2,06:40,Barangaroo,Bar2,06:45
V1,F2 - Zoo/Mosman (Peak),Circular Quay,CQ5,06:55,Circular Quay,CQEXTRA2,07:47
V1,F8 - Cockatoo Island,Circular Quay,CQEXTRA2,07:50,Circular Quay,CQ2,09:02
V1,Charging,Circular Quay,CQ2,09:05,Circular Quay,CQ2,09:10
V1,Charging,Circular Quay,CQ2,09:10,Circular Quay,CQ2,09:15
V1,Charging,Circular Quay,CQ2,09:15,Circular Quay,CQ2,09:20
V1,Charging,Circular Quay,CQ2,09:20,Circular Quay,CQ2,09:25
V1,Charging,Circular Quay,CQ2,09:25,Circular Quay,CQ2,09:30
V1,Charging,Circular Quay,CQ2,09:30,Circular Quay,CQ2,09:35
V1,Charging,Barangaroo,Bar2,09:45,Barangaroo,Bar2,09:50
V1,F6 - Mosman (off peak),Circular Quay,CQEXTRA1,10:00,Circular Quay,CQEXTRA1,10:54
V1,Waiting,Barangaroo,Bar4,11:05,Barangaroo,Bar4,11:10
V1,Waiting,Barangaroo,Bar4,11:10,Barangaroo,Bar4,11:15
V1,Charging,Circular Quay,CQEXTRA2,11:25,Circular Quay,CQEXTRA2,11:30
