Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V5,Crew Break,Barangaroo,Bar5,05:35,Barangaroo,Bar5,06:05
V5,Waiting,Barangaroo,Bar5,06:05,Barangaroo,Bar5,06:10
V5,Charging,Circular Quay,CQEXTRA2,06:20,Circular Quay,CQEXTRA2,06:25
V5,F6 - Mosman (peak),Circular Quay,CQEXTRA2,06:25,Circular Quay,CQEXTRA2,07:16
V5,F8 - Cockatoo Island,Circular Quay,CQEXTRA2,07:20,Circular Quay,CQ2,08:32
V5,Charging,Circular Quay,CQ2,08:35,Circular Quay,CQ2,08:40
V5,Charging,Barangaroo,Bar2,08:50,Barangaroo,Bar2,08:55
V5,Charging,Barangaroo,Bar2,08:55,Barangaroo,Bar2,09:00
V5,Charging,Circular Quay,CQEXTRA1,09:10,Circular Quay,CQEXTRA1,09:15
V5,Charging,Circular Quay,CQEXTRA1,09:15,Circular Quay,CQEXTRA1,09:20
V5,F5 - Neutral Bay,Circular Quay,CQEXTRA1,09:20,Circular Quay,CQEXTRA2,09:50
V5,F8 - Cockatoo Island,Circular Quay,CQEXTRA2,09:50,Circular Quay,CQEXTRA2,11:02
V5,Charging,Circular Quay,CQEXTRA2,11:05,Circular Quay,CQEXTRA2,11:10
V5,Charging,Circular Quay,CQEXTRA2,11:10,Circular Quay,CQEXTRA2,11:15
V5,Charging,Barangaroo,Bar1,11:25,Barangaroo,Bar1,11:30
