Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V11,Charging,Circular Quay,CQ4,05:40,Circular Quay,CQ4,05:45
V11,Charging,Circular Quay,CQ4,05:45,Circular Quay,CQ4,05:50
V11,Charging,Circular Quay,CQ4,05:50,Circular Quay,CQ4,05:55
V11,Charging,Circular Quay,CQ4,05:55,Circular Quay,CQ4,06:00
V11,Charging,Circular Quay,CQ4,06:00,Circular Quay,CQ4,06:05
V11,F7 - Double Bay,Circular Quay,CQ4,06:05,Circular Quay,CQ4,06:55
V11,Charging,Circular Quay,CQ4,06:55,Circular Quay,CQ4,07:00
V11,Charging,Circular Quay,CQ4,07:00,Circular Quay,CQ4,07:05
V11,F7 - Double Bay,Circular Quay,CQ4,07:05,Circular Quay,CQ5,07:55
V11,F6 - Mosman (peak),Circular Quay,CQEXTRA2,07:55,Circular Quay,CQEXTRA2,08:46
V11,F8 - Cockatoo Island,Circular Quay,CQEXTRA2,08:50,Circular Quay,CQ2,10:02
V11,Charging,Circular Quay,CQ2,10:05,Circular Quay,CQ2,10:10
V11,Waiting,Barangaroo,Bar4,10:20,Barangaroo,Bar4,10:25
V11,Waiting,Barangaroo,Bar4,10:25,Barangaroo,Bar4,10:30
V11,Waiting,Pyrmont Bay,PB1,10:35,Pyrmont Bay,PB1,10:40
V11,Waiting,Pyrmont Bay,PB1,10:40,Pyrmont Bay,PB1,10:45
V11,Waiting,Balmain Shipyard,BSY6,10:55,Balmain Shipyard,BSY6,11:00
V11,Crew Break,Balmain Shipyard,BSY6,11:00,Balmain Shipyard,BSY6,11:30
