Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V2,Crew Break,Barangaroo,Bar4,05:35,Barangaroo,Bar4,06:05
V2,Charging,Circular Quay,CQEXTRA1,06:15,Circular Quay,CQEXTRA1,06:20
V2,F5 - Neutral Bay,Circular Quay,CQEXTRA1,06:20,Circular Quay,CQ2,06:50
V2,Charging,Barangaroo,Bar1,07:00,Barangaroo,Bar1,07:05
V2,Charging,Circular Quay,CQEXTRA1,07:15,Circular Quay,CQEXTRA1,07:20
V2,F5 - Neutral Bay,Circular Quay,CQEXTRA1,07:20,Circular Quay,CQ4,07:50
V2,Charging,Circular Quay,CQ4,07:50,Circular Quay,CQ4,07:55
V2,F2 - Taronga Zoo (off peak),Circular Quay,CQ4,07:55,Circular Quay,CQEXTRA1,08:35
V2,Charging,Barangaroo,Bar1,08:45,Barangaroo,Bar1,08:50
V2,F6 - Mosman (off peak),Circular Quay,CQEXTRA1,09:00,Circular Quay,CQ4,09:54
V2,F2 - Taronga Zoo (off peak),Circular Quay,CQ4,09:55,Circular Quay,CQ4,10:35
V2,Charging,Circular Quay,CQ4,10:35,Circular Quay,CQ4,10:40
V2,Charging,Barangaroo,Bar2,10:50,Barangaroo,Bar2,10:55
V2,Charging,Barangaroo,Bar2,10:55,Barangaroo,Bar2,11:00
V2,Charging,Barangaroo,Bar2,11:00,Barangaroo,Bar2,11:05
V2,Charging,Circular Quay,CQEXTRA1,11:15,Circular Quay,CQEXTRA1,11:20
V2,Charging,Circular Quay,CQEXTRA1,11:20,Circular Quay,CQEXTRA1,11:25
V2,Charging,Circular Quay,CQEXTRA1,11:25,Circular Quay,CQEXTRA1,11:30
