Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
V6,Crew Break,Barangaroo,Bar4,05:35,Barangaroo,Bar4,06:05
V6,Waiting,Barangaroo,Bar5,06:05,Barangaroo,Bar5,06:10
V6,Waiting,Barangaroo,Bar2,06:10,Barangaroo,Bar2,06:15
V6,Waiting,Balmain Shipyard,BSY2,06:25,Balmain Shipyard,BSY2,06:30
V6,Waiting,Balmain Shipyard,BSY1,06:30,Balmain Shipyard,BSY1,06:35
V6,Waiting,Circular Quay,CQ2,06:50,Circular Quay,CQ2,06:55
V6,Waiting,Circular Quay,CQ2,06:55,Circular Quay,CQ2,07:00
V6,F8 - Cockatoo Island,Circular Quay,CQ4,07:00,Circular Quay,CQ1,08:12
V6,F5 - Neutral Bay,Circular Quay,CQ5,08:15,Circular Quay,CQ2,08:45
V6,Waiting,Circular Quay,CQ3,08:45,Circular Quay,CQ3,08:50
V6,Waiting,Circular Quay,CQ2,08:50,Circular Quay,CQ2,08:55
V6,F6 - Mosman (off peak),Circular Quay,CQ2,08:55,Circular Quay,CQ2,09:49
V6,Waiting,Circular Quay,CQ5,09:50,Circular Quay,CQ5,09:55
V6,Charging,Circular Quay,CQ5,09:55,Circular Quay,CQ5,10:00
V6,Waiting,Circular Quay,CQ5,10:00,Circular Quay,CQ5,10:05
V6,Waiting,Circular Quay,CQ5,10:05,Circular Quay,CQ5,10:10
V6,Waiting,Circular Quay,CQ5,10:10,Circular Quay,CQ5,10:15
V6,F2 - Taronga Zoo (off peak),Circular Quay,CQ1,10:15,Circular Quay,CQ4,10:55
V6,Waiting,Circular Quay,CQ3,10:55,Circular Quay,CQ3,11:00
V6,Waiting,Circular Quay,CQ3,11:00,Circular Quay,CQ3,11:05
V6,Waiting,Double Bay,DB1,11:20,Double Bay,DB1,11:25
V6,Waiting,Double Bay,DB1,11:25,Double Bay,DB1,11:30
