Vessel,Task,Wharf,Time
V12,Waiting,CQ4,05:50-05:55
V9,Waiting,CQ4,06:00-06:05
V6,Waiting,CQ4,06:00-06:05
V9,Charging,CQ4,06:05-06:10
V6,Charging,CQ4,06:05-06:10
V9,Charging,CQ4,06:10-06:15
V6,Waiting,CQ4,06:10-06:15
V9,Charging,CQ4,06:15-06:20
V2,Waiting,CQ4,06:15-06:20
V2,Charging,CQ4,06:20-06:25
V9,Waiting,CQ4,06:20-06:25
V2,Waiting,CQ4,06:25-06:30
V2,Waiting,CQ4,08:10-08:15
V2,Charging,CQ4,08:15-08:20
V2,Waiting,CQ4,08:20-08:25
V4,Waiting,CQ4,09:20-09:25
V8,Waiting,CQ4,10:30-10:35
V10,Waiting,CQ4,10:30-10:35
V10,Charging,CQ4,10:35-10:40
V8,Charging,CQ4,10:35-10:40
V8,Charging,CQ4,10:40-10:45
V10,Charging,CQ4,10:40-10:45
V8,Charging,CQ4,10:45-10:50
V10,Charging,CQ4,10:45-10:50
V10,Waiting,CQ4,10:50-10:55
V8,Waiting,CQ4,10:50-10:55
V3,Waiting,CQ4,11:15-11:20
V3,Charging,CQ4,11:20-11:25
V3,Waiting,CQ4,11:25-11:30
