Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar1,05:40,1.0
Rebalancing,05:45,0.9394
Rebalancing,05:50,0.8788
CQ1,05:55,0.8788
CQ1,06:00,0.8788
phi_CQ4,06:05,1.0
Rebalancing,06:10,0.9394
Rebalancing,06:15,0.8788
Rebalancing,06:20,0.8182
cp_BSY4 cont.,06:25,0.8182
cp_BSY4 cont.,06:30,0.8182
cp_BSY4 cont.,06:35,0.8182
cp_BSY4 cont.,06:40,0.8182
cp_BSY4 cont.,06:45,0.8182
cp_BSY4 cont.,06:50,0.8182
Rebalancing,06:55,0.7576
Rebalancing,07:00,0.6970000000000001
phi_Bar2,07:05,0.8250000000000001
Rebalancing,07:10,0.7644000000000001
Rebalancing,07:15,0.7038000000000001
5 cont.,07:20,0.6978000000000001
5 cont.,07:25,0.6918000000000001
5 cont.,07:30,0.6858000000000001
5 cont.,07:35,0.6798000000000001
5 cont.,07:40,0.6738000000000001
5 cont.,07:45,0.6678000000000001
5 cont.,07:50,0.6618
5 cont.,07:55,0.6558
5 cont.,08:00,0.6498
5 cont.,08:05,0.6438
CQ1,08:10,0.6438
Rebalancing,08:15,0.5832
Rebalancing,08:20,0.5226000000000001
phi_Bar1,08:25,0.6506000000000001
phi_Bar2,08:30,0.7786000000000001
phi_Bar1,08:35,0.9066000000000001
phi_Bar2,08:40,1.0
phi_Bar1,08:45,1.0
phi_Bar2,08:50,1.0
phi_Bar1,08:55,1.0
Rebalancing,09:00,0.9394
Rebalancing,09:05,0.8788
1 cont.,09:10,0.8788
1 cont.,09:15,0.8788
1 cont.,09:20,0.8788
1 cont.,09:25,0.8788
1 cont.,09:30,0.8788
1 cont.,09:35,0.8788
1 cont.,09:40,0.8788
1 cont.,09:45,0.8788
6 cont.,09:50,0.8648
6 cont.,09:55,0.8508
6 cont.,10:00,0.8368
6 cont.,10:05,0.8228
6 cont.,10:10,0.8088
6 cont.,10:15,0.7948
6 cont.,10:20,0.7807999999999999
6 cont.,10:25,0.7667999999999999
6 cont.,10:30,0.7527999999999999
6 cont.,10:35,0.7387999999999999
6 cont.,10:40,0.7247999999999999
6 cont.,10:45,0.7107999999999999
6 cont.,10:50,0.6967999999999999
6 cont.,10:55,0.6827999999999999
6 cont.,11:00,0.6687999999999998
cp_CQ1 cont.,11:05,0.6687999999999998
cp_CQ1 cont.,11:10,0.6687999999999998
cp_CQ1 cont.,11:15,0.6687999999999998
cp_CQ1 cont.,11:20,0.6687999999999998
cp_CQ1 cont.,11:25,0.6687999999999998
cp_CQ1 cont.,11:30,0.6687999999999998
