Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
Rebalancing,05:40,0.8788
BSY4,05:45,0.8788
Rebalancing,05:50,0.8182
Rebalancing,05:55,0.7576
phi_Bar2,06:00,0.8856
Rebalancing,06:05,0.8250000000000001
Rebalancing,06:10,0.7644000000000001
phi_CQ2,06:15,0.8924000000000001
Rebalancing,06:20,0.8318000000000001
Rebalancing,06:25,0.7712000000000001
Rebalancing,06:30,0.7106000000000001
BSY6,06:35,0.7106000000000001
Rebalancing,06:40,0.6500000000000001
Rebalancing,06:45,0.5894000000000001
phi_Bar1,06:50,0.7174000000000001
phi_Bar1,06:55,0.8454000000000002
Rebalancing,07:00,0.7848000000000002
Rebalancing,07:05,0.7242000000000002
phi_CQEXTRA2,07:10,0.8522000000000002
phi_CQEXTRA2,07:15,0.9802000000000002
5 cont.,07:20,0.9742000000000002
5 cont.,07:25,0.9682000000000002
5 cont.,07:30,0.9622000000000002
5 cont.,07:35,0.9562000000000002
5 cont.,07:40,0.9502000000000002
5 cont.,07:45,0.9442000000000002
5 cont.,07:50,0.9382000000000001
5 cont.,07:55,0.9322000000000001
5 cont.,08:00,0.9262000000000001
5 cont.,08:05,0.9202000000000001
1 cont.,08:10,0.9262000000000001
1 cont.,08:15,0.9322000000000001
1 cont.,08:20,0.9382000000000001
1 cont.,08:25,0.9442000000000002
1 cont.,08:30,0.9502000000000002
1 cont.,08:35,0.9562000000000002
1 cont.,08:40,0.9622000000000002
1 cont.,08:45,0.9682000000000002
6 cont.,08:50,0.9542000000000002
6 cont.,08:55,0.9402000000000001
6 cont.,09:00,0.9262000000000001
6 cont.,09:05,0.9122000000000001
6 cont.,09:10,0.8982000000000001
6 cont.,09:15,0.8842000000000001
6 cont.,09:20,0.8702000000000001
6 cont.,09:25,0.8562000000000001
6 cont.,09:30,0.8422000000000001
6 cont.,09:35,0.8282
6 cont.,09:40,0.8142
6 cont.,09:45,0.8002
6 cont.,09:50,0.7862
6 cont.,09:55,0.7722
6 cont.,10:00,0.7582
phi_CQEXTRA1,10:05,0.8862
4 cont.,10:10,0.8802
4 cont.,10:15,0.8742
4 cont.,10:20,0.8682
4 cont.,10:25,0.8622
4 cont.,10:30,0.8562
4 cont.,10:35,0.8502
4 cont.,10:40,0.8442
4 cont.,10:45,0.8382
4 cont.,10:50,0.8321999999999999
4 cont.,10:55,0.8261999999999999
4 cont.,11:00,0.8201999999999999
cp_CQEXTRA1 cont.,11:05,0.8201999999999999
cp_CQEXTRA1 cont.,11:10,0.8201999999999999
cp_CQEXTRA1 cont.,11:15,0.8201999999999999
cp_CQEXTRA1 cont.,11:20,0.8201999999999999
cp_CQEXTRA1 cont.,11:25,0.8201999999999999
cp_CQEXTRA1 cont.,11:30,0.8201999999999999
