Vessel,Task,Wharf,Time
V13,Waiting,CQ3,05:40-05:45
V12,Waiting,CQ3,05:40-05:45
V16,Waiting,CQ3,05:45-05:50
V12,Waiting,CQ3,05:50-05:55
V16,F9 - Rose Bay,CQ3,05:55-05:56
V17,Waiting,CQ3,06:05-06:10
V7,Waiting,CQ3,06:05-06:10
V15,F9 - Rose Bay,CQ3,06:15-06:16
V1,F7 - Double Bay,CQ3,06:25-06:26
V6,Waiting,CQ3,06:25-06:30
V16,F9 - Rose Bay,CQ3,06:32-06:36
V14,F9 - Rose Bay,CQ3,06:35-06:36
V11,F5 - Neutral Bay,CQ3,06:42-06:45
V11,Waiting,CQ3,06:45-06:50
V8,Waiting,CQ3,06:50-06:55
V17,F9 - Rose Bay,CQ3,06:55-06:56
V11,F7 - Double Bay,CQ3,06:55-06:56
V14,F9 - Rose Bay,CQ3,07:12-07:16
V12,F9 - Rose Bay,CQ3,07:15-07:16
V4,F7 - Double Bay,CQ3,07:25-07:26
V13,F9 - Rose Bay,CQ3,07:35-07:36
V8,F2 - Zoo/Mosman (Peak),CQ3,07:44-07:47
V11,Waiting,CQ3,07:45-07:50
V16,F9 - Rose Bay,CQ3,07:55-07:56
V8,F7 - Double Bay,CQ3,07:55-07:56
V6,F8 - Cockatoo Island,CQ3,08:09-08:12
V4,F7 - Double Bay,CQ3,08:12-08:15
V15,F9 - Rose Bay,CQ3,08:15-08:16
V1,F7 - Double Bay,CQ3,08:25-08:26
V14,F9 - Rose Bay,CQ3,08:35-08:36
V17,F4 - Pyrmont Bay,CQ3,08:45-08:48
V6,Waiting,CQ3,08:45-08:50
V17,F9 - Rose Bay,CQ3,08:55-08:56
V9,F7 - Double Bay,CQ3,08:55-08:56
V15,Waiting,CQ3,09:05-09:10
V8,F5 - Neutral Bay,CQ3,09:12-09:15
V14,F9 - Rose Bay,CQ3,09:12-09:16
V1,Waiting,CQ3,09:20-09:25
V8,Waiting,CQ3,09:20-09:25
V2,F7 - Double Bay,CQ3,09:25-09:26
V14,Waiting,CQ3,09:25-09:30
V17,F9 - Rose Bay,CQ3,09:32-09:36
V10,Waiting,CQ3,09:35-09:40
V9,F7 - Double Bay,CQ3,09:42-09:45
V7,Waiting,CQ3,09:45-09:50
V6,Waiting,CQ3,09:50-09:55
V9,F7 - Double Bay,CQ3,09:55-09:56
V10,F5 - Neutral Bay,CQ3,10:12-10:15
V12,F9 - Watsons Bay,CQ3,10:18-10:22
V8,Waiting,CQ3,10:20-10:25
V8,F7 - Double Bay,CQ3,10:25-10:26
V5,Waiting,CQ3,10:25-10:30
V10,Waiting,CQ3,10:35-10:40
V3,F8 - Cockatoo Island,CQ3,10:39-10:42
V14,F4 - Pyrmont Bay,CQ3,10:45-10:48
V15,Waiting,CQ3,10:45-10:50
V14,Waiting,CQ3,10:50-10:55
V6,F2 - Taronga Zoo (off peak),CQ3,10:51-10:55
V14,Waiting,CQ3,10:55-11:00
V14,Waiting,CQ3,11:00-11:05
V14,Waiting,CQ3,11:05-11:10
V5,Waiting,CQ3,11:10-11:15
V14,Waiting,CQ3,11:10-11:15
V8,Waiting,CQ3,11:15-11:20
V6,Waiting,CQ3,11:20-11:25
V14,Waiting,CQ3,11:25-11:30
V13,Waiting,CQ3,11:25-11:30
