Vessel,Task,Wharf,Time
V4,Waiting,Bar4,05:35-05:40
V10,Crew Break,Bar4,05:35-06:05
V7,Waiting,Bar4,05:45-05:50
V7,Waiting,Bar4,05:50-05:55
V10,Waiting,Bar4,06:05-06:10
V8,Crew Break,Bar4,06:05-06:35
V19,F11 - Blackwattle Bay,Bar4,06:35-06:36
V18,Waiting,Bar4,06:45-06:50
V18,F11 - Blackwattle Bay,Bar4,07:05-07:06
V19,F11 - Blackwattle Bay,Bar4,07:35-07:36
V18,F11 - Blackwattle Bay,Bar4,08:05-08:06
V19,F11 - Blackwattle Bay,Bar4,08:35-08:36
V18,F11 - Blackwattle Bay,Bar4,09:05-09:06
V19,F11 - Blackwattle Bay,Bar4,09:35-09:36
V18,Waiting,Bar4,10:05-10:10
V17,Crew Break,Bar4,10:20-10:50
V19,Waiting,Bar4,10:35-10:40
V19,Waiting,Bar4,10:45-10:50
V1,Waiting,Bar4,10:50-10:55
V16,Waiting,Bar4,10:55-11:00
V9,Crew Break,Bar4,10:55-11:25
V16,Crew Break,Bar4,11:00-11:30
V5,Waiting,Bar4,11:25-11:30
