Vessel,Task,Wharf,Time
V9,Waiting,Bar1,05:35-05:40
V8,Crew Break,Bar1,05:35-06:05
V7,Waiting,Bar1,05:40-05:45
V1,Waiting,Bar1,05:50-05:55
V1,Waiting,Bar1,06:00-06:05
V1,Waiting,Bar1,06:10-06:15
V18,F11 - Blackwattle Bay,Bar1,07:58-08:01
V4,Waiting,Bar1,08:30-08:35
V3,Waiting,Bar1,09:00-09:05
V19,F11 - Blackwattle Bay,Bar1,09:28-09:31
V18,F11 - Blackwattle Bay,Bar1,09:58-10:01
V18,Waiting,Bar1,10:15-10:20
V19,F11 - Blackwattle Bay,Bar1,10:28-10:31
V11,Waiting,Bar1,10:35-10:40
V19,Waiting,Bar1,10:40-10:45
V11,Waiting,Bar1,10:40-10:45
V18,Waiting,Bar1,10:45-10:50
V11,Waiting,Bar1,10:55-11:00
V1,Crew Break,Bar1,10:55-11:25
V18,Waiting,Bar1,11:20-11:25
V19,Waiting,Bar1,11:25-11:30
V17,Waiting,Bar1,11:25-11:30
