Task,Time,Battery_Level
,05:30,1.0
Rebalancing,05:35,0.9394
phi_Bar2,05:40,1.0
phi_Bar1,05:45,1.0
Rebalancing,05:50,0.9394
Rebalancing,05:55,0.8788
phi_CQ4,06:00,1.0
11 cont.,06:05,0.995
11 cont.,06:10,0.99
11 cont.,06:15,0.985
11 cont.,06:20,0.98
11 cont.,06:25,0.975
11 cont.,06:30,0.97
11 cont.,06:35,0.965
11 cont.,06:40,0.96
11 cont.,06:45,0.955
11 cont.,06:50,0.95
11 cont.,06:55,0.945
CQ1,07:00,0.945
3 cont.,07:05,0.9099999999999999
3 cont.,07:10,0.8749999999999999
3 cont.,07:15,0.8399999999999999
3 cont.,07:20,0.8049999999999998
3 cont.,07:25,0.7699999999999998
3 cont.,07:30,0.7349999999999998
Rebalancing,07:35,0.6743999999999998
Rebalancing,07:40,0.6137999999999998
Bar5,07:45,0.6137999999999998
phi_Bar1,07:50,0.7417999999999998
Bar1,07:55,0.9017999999999998
phi_Bar1,08:00,1.0
Rebalancing,08:05,0.9394
Rebalancing,08:10,0.8788
CQ1,08:15,0.8788
6 cont.,08:20,0.8648
6 cont.,08:25,0.8508
6 cont.,08:30,0.8368
6 cont.,08:35,0.8228
6 cont.,08:40,0.8088
6 cont.,08:45,0.7948
6 cont.,08:50,0.7807999999999999
6 cont.,08:55,0.7667999999999999
6 cont.,09:00,0.7527999999999999
6 cont.,09:05,0.7387999999999999
6 cont.,09:10,0.7247999999999999
6 cont.,09:15,0.7107999999999999
6 cont.,09:20,0.6967999999999999
6 cont.,09:25,0.6827999999999999
6 cont.,09:30,0.6687999999999998
CQ1,09:35,0.6687999999999998
4 cont.,09:40,0.6627999999999998
4 cont.,09:45,0.6567999999999998
4 cont.,09:50,0.6507999999999998
4 cont.,09:55,0.6447999999999998
4 cont.,10:00,0.6387999999999998
4 cont.,10:05,0.6327999999999998
4 cont.,10:10,0.6267999999999998
4 cont.,10:15,0.6207999999999998
4 cont.,10:20,0.6147999999999998
4 cont.,10:25,0.6087999999999998
4 cont.,10:30,0.6027999999999998
phi_CQ4,10:35,0.7307999999999998
cp_CQ5 cont.,10:40,0.7307999999999998
cp_CQ5 cont.,10:45,0.7307999999999998
cp_CQ5 cont.,10:50,0.7307999999999998
cp_CQ5 cont.,10:55,0.7307999999999998
cp_CQ5 cont.,11:00,0.7307999999999998
cp_CQ5 cont.,11:05,0.7307999999999998
Rebalancing,11:10,0.6701999999999998
Rebalancing,11:15,0.6095999999999998
Bar4,11:20,0.6095999999999998
Rebalancing,11:25,0.5489999999999998
PB1,11:30,0.5489999999999998
