Vessel,Time,Value
V15,05:30,0.9697
V15,05:35,0.9697
V15,05:40,0.9394
V15,05:45,0.9091
V15,05:50,0.8787999999999996
V15,05:55,0.8484999999999996
V15,06:00,0.8181999999999996
V15,06:05,0.7878999999999996
V15,06:10,0.9150999999999996
V15,06:15,0.8913137899999999
V15,06:20,0.8753111159999999
V15,06:25,0.8593084419999999
V15,06:30,0.8433057679999999
V15,06:35,0.8273030939999999
V15,06:40,0.8113004199999999
V15,06:45,0.7952977459999999
V15,06:50,0.7952977459999999
V15,06:55,0.7952977459999999
V15,07:00,0.7952977459999999
V15,07:05,0.7792950719999999
V15,07:10,0.7632923979999999
V15,07:15,0.7472897239999999
V15,07:20,0.7312870499999999
V15,07:25,0.7312870499999999
V15,07:30,0.8584870499999997
V15,07:35,0.8309149879999997
V15,07:40,0.8033429259999998
V15,07:45,0.7757708639999998
V15,07:50,0.7757708639999998
V15,07:55,0.7757708639999998
V15,08:00,0.7757708639999998
V15,08:05,0.7481988019999999
V15,08:10,0.7206267399999999
V15,08:15,0.7206267399999999
V15,08:20,0.7046240659999999
V15,08:25,0.6886213919999999
V15,08:30,0.672618718
V15,08:35,0.656616044
V15,08:40,0.64061337
V15,08:45,0.624610696
V15,08:50,0.624610696
V15,08:55,0.624610696
V15,09:00,0.624610696
V15,09:05,0.608608022
V15,09:10,0.592605348
V15,09:15,0.576602674
V15,09:20,0.5606
V15,09:25,0.5606
V15,09:30,0.5303
V15,09:35,0.5
V15,09:40,0.5
V15,09:45,0.5
V15,09:50,0.6272
V15,09:55,0.5968999999999998
V15,10:00,0.5665999999999995
V15,10:05,0.6212
V15,10:10,0.6212
V15,10:15,0.5909
V15,10:20,0.5606
V15,10:25,0.5606
V15,10:30,0.5606
V15,10:35,0.5606
V15,10:40,0.5606
V15,10:45,0.5606
V15,10:50,0.5606
V15,10:55,0.5606
V15,11:00,0.5606
V15,11:05,0.5606
V15,11:10,0.5606
V15,11:15,0.5303
V15,11:20,0.5
V15,11:25,0.5
