Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
FF6,Waiting,Balmain Shipyard,BSY1,05:40,Balmain Shipyard,BSY1,05:45
FF6,Waiting,Balmain Shipyard,BSY1,05:45,Balmain Shipyard,BSY1,05:50
FF6,Waiting,Circular Quay,CQ5,06:05,Circular Quay,CQ5,06:10
FF6,Waiting,Circular Quay,CQ2,06:10,Circular Quay,CQ2,06:15
FF6,Waiting,Circular Quay,CQ3,06:15,Circular Quay,CQ3,06:20
FF6,Waiting,Circular Quay,CQ3,06:20,Circular Quay,CQ3,06:25
FF6,Waiting,Circular Quay,CQ2,06:25,Circular Quay,CQ2,06:30
FF6,Waiting,Circular Quay,CQ1,06:30,Circular Quay,CQ1,06:35
FF6,Waiting,Circular Quay,CQ2,06:35,Circular Quay,CQ2,06:40
FF6,Waiting,Circular Quay,CQ2,06:40,Circular Quay,CQ2,06:45
FF6,Waiting,Circular Quay,CQ3,06:45,Circular Quay,CQ3,06:50
FF6,Waiting,Circular Quay,CQ3,06:50,Circular Quay,CQ3,06:55
FF6,14,Circular Quay,CQ1,07:00,Cockatoo Island,CI1,07:34
FF6,Waiting,Circular Quay,CQ3,07:50,Circular Quay,CQ3,07:55
FF6,Waiting,Circular Quay,CQ4,07:55,Circular Quay,CQ4,08:00
FF6,Crew pause,Circular Quay,CQ2,08:00,Circular Quay,CQ2,08:09
FF6,Waiting,Circular Quay,CQ5,08:10,Circular Quay,CQ5,08:15
FF6,Waiting,Circular Quay,CQ3,08:15,Circular Quay,CQ3,08:20
FF6,12,Circular Quay,CQ1,08:25,Double Bay,DB1,08:46
FF6,Crew pause,Circular Quay,CQ2,09:05,Circular Quay,CQ2,09:14
FF6,Waiting,Balmain Shipyard,BSY3,09:30,Balmain Shipyard,BSY3,09:35
FF6,Waiting,Balmain Shipyard,BSY1,09:35,Balmain Shipyard,BSY1,09:40
FF6,Waiting,Balmain Shipyard,BSY2,09:40,Balmain Shipyard,BSY2,09:45
FF6,Crew pause,Balmain Shipyard,BSY6,09:45,Balmain Shipyard,BSY6,09:54
FF6,Waiting,Balmain Shipyard,BSY1,09:55,Balmain Shipyard,BSY1,10:00
FF6,4,Taronga Zoo,TZ1,10:20,Circular Quay,CQ5,10:48
FF6,Crew pause,Balmain Shipyard,BSY2,11:05,Balmain Shipyard,BSY2,11:14
FF6,Waiting,Barangaroo,Bar5,11:25,Barangaroo,Bar5,11:30
