Vessel,Task,Start_Station,Start_Wharf,Start_Time,End_Station,End_Wharf,End_Time
RR3,Crew pause,Balmain Shipyard,BSY5,05:50,Balmain Shipyard,BSY5,05:59
RR3,Waiting,Balmain Shipyard,BSY1,06:00,Balmain Shipyard,BSY1,06:05
RR3,Waiting,Balmain Shipyard,BSY1,06:05,Balmain Shipyard,BSY1,06:10
RR3,Waiting,Cockatoo Island,CI1,06:20,Cockatoo Island,CI1,06:25
RR3,Waiting,Rydalmere,Ryd1,06:55,Rydalmere,Ryd1,07:00
RR3,Waiting,Circular Quay,CQ1,07:40,Circular Quay,CQ1,07:45
RR3,5,Circular Quay,CQ1,07:50,Parramatta,Pm1,09:20
RR3,Waiting,Rydalmere,Ryd1,09:45,Rydalmere,Ryd1,09:50
RR3,Waiting,Cabarita,Cab1,10:10,Cabarita,Cab1,10:15
RR3,Waiting,Circular Quay,CQ1,10:40,Circular Quay,CQ1,10:45
RR3,Waiting,Circular Quay,CQ2,10:45,Circular Quay,CQ2,10:50
RR3,Waiting,Circular Quay,CQ2,10:50,Circular Quay,CQ2,10:55
RR3,Waiting,Balmain Shipyard,BSY2,11:10,Balmain Shipyard,BSY2,11:15
RR3,Waiting,Balmain Shipyard,BSY5,11:15,Balmain Shipyard,BSY5,11:20
RR3,Waiting,Balmain Shipyard,BSY6,11:20,Balmain Shipyard,BSY6,11:25
RR3,Waiting,Balmain Shipyard,BSY4,11:25,Balmain Shipyard,BSY4,11:30
