Vessel,Task,Wharf,Time
V9,Waiting,Bar4,05:35-05:40
V7,Crew Break,Bar4,05:35-06:05
V9,Waiting,Bar4,05:40-05:45
V14,Waiting,Bar4,06:10-06:15
V14,Waiting,Bar4,06:15-06:20
V18,F11 - Blackwattle Bay,Bar4,06:20-06:21
V14,Waiting,Bar4,06:20-06:25
V3,Waiting,Bar4,06:35-06:40
V8,Crew Break,Bar4,06:35-07:05
V19,F11 - Blackwattle Bay,Bar4,06:50-06:51
V18,F11 - Blackwattle Bay,Bar4,07:20-07:21
V19,F11 - Blackwattle Bay,Bar4,07:50-07:51
V18,F11 - Blackwattle Bay,Bar4,08:20-08:21
V19,F11 - Blackwattle Bay,Bar4,08:50-08:51
V18,F11 - Blackwattle Bay,Bar4,09:20-09:21
V16,Waiting,Bar4,10:35-10:40
V10,Waiting,Bar4,11:15-11:20
V2,Waiting,Bar4,11:25-11:30
